Sucursal,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
BOLIVAR,2020-09-01,2020-09,2020-09,537.0,,0.0,2020-09,7.0,43570.0,172.0,182.0,43563.0,43570.0,0.0001606610052788616,2020,9
BOLIVAR,2020-10-01,2020-10,2020-10,633.0,2020-10,18.0,2020-10,3.0,44203.0,190.0,185.0,44182.0,44185.0,6.789634491343215e-05,2020,10
BOLIVAR,2020-11-01,2020-11,2020-11,414.0,,0.0,2020-11,2.0,44617.0,190.0,187.0,44615.0,44617.0,4.4825963197884216e-05,2020,11
BOLIVAR,2020-12-01,2020-12,2020-12,643.0,,0.0,2020-12,3.0,45260.0,190.0,190.0,45257.0,45260.0,6.628369421122404e-05,2020,12
BOLIVAR,2021-01-01,2021-01,2021-01,540.0,,0.0,2021-01,8.0,45800.0,190.0,198.0,45792.0,45800.0,0.00017467248908296942,2021,1
BOLIVAR,2021-02-01,2021-02,2021-02,699.0,2021-02,3.0,2021-02,2.0,46499.0,193.0,200.0,46494.0,46496.0,4.301445285615967e-05,2021,2
BOLIVAR,2021-03-01,2021-03,2021-03,2165.0,2021-03,1.0,2021-03,4.0,48664.0,194.0,204.0,48659.0,48663.0,8.219797381994534e-05,2021,3
BOLIVAR,2021-04-01,2021-04,2021-04,1689.0,,0.0,2021-04,17.0,50353.0,194.0,221.0,50336.0,50353.0,0.0003376164280181916,2021,4
BOLIVAR,2021-05-01,2021-05,2021-05,895.0,,0.0,2021-05,10.0,51248.0,194.0,231.0,51238.0,51248.0,0.00019512956603184514,2021,5
BOLIVAR,2021-06-01,2021-06,2021-06,463.0,,0.0,2021-06,9.0,51711.0,194.0,240.0,51702.0,51711.0,0.00017404420722863607,2021,6
BOLIVAR,2021-07-01,2021-07,2021-07,685.0,,0.0,2021-07,8.0,52396.0,194.0,248.0,52388.0,52396.0,0.00015268341094740057,2021,7
BOLIVAR,2021-08-01,2021-08,2021-08,683.0,2021-08,5.0,2021-08,3.0,53079.0,199.0,251.0,53071.0,53074.0,5.652485209330369e-05,2021,8
BOLIVAR,2021-09-01,2021-09,2021-09,761.0,2021-09,4.0,2021-09,3.0,53840.0,203.0,254.0,53833.0,53836.0,5.572479381826287e-05,2021,9
BOLIVAR,2021-10-01,2021-10,2021-10,465.0,2021-10,4.0,2021-10,3.0,54305.0,207.0,257.0,54298.0,54301.0,5.524760133330878e-05,2021,10
BOLIVAR,2021-11-01,2021-11,2021-11,544.0,2021-11,3.0,2021-11,5.0,54849.0,210.0,262.0,54841.0,54846.0,9.116435109214892e-05,2021,11
BOLIVAR,2021-12-01,2021-12,2021-12,657.0,,0.0,2021-12,2.0,55506.0,210.0,264.0,55504.0,55506.0,3.6032140669477175e-05,2021,12
BOLIVAR,2022-01-01,2022-01,2022-01,598.0,2022-01,1.0,2022-01,8.0,56104.0,211.0,272.0,56095.0,56103.0,0.00014259487014954637,2022,1
BOLIVAR,2022-02-01,2022-02,2022-02,272.0,2022-02,2.0,2022-02,3.0,56376.0,213.0,275.0,56371.0,56374.0,5.321602157022741e-05,2022,2
BOLIVAR,2022-03-01,2022-03,2022-03,241.0,2022-03,4.0,2022-03,4.0,56617.0,217.0,279.0,56609.0,56613.0,7.065514987723667e-05,2022,3
META,2015-01-01,2015-01,2015-01,278.0,,0.0,,0.0,278.0,0.0,0.0,278.0,278.0,0.0,2015,1
META,2015-02-01,2015-02,2015-02,19.0,,0.0,,0.0,297.0,0.0,0.0,297.0,297.0,0.0,2015,2
META,2015-03-01,2015-03,2015-03,55.0,,0.0,,0.0,352.0,0.0,0.0,352.0,352.0,0.0,2015,3
META,2015-04-01,2015-04,2015-04,256.0,,0.0,,0.0,608.0,0.0,0.0,608.0,608.0,0.0,2015,4
META,2015-05-01,2015-05,2015-05,95.0,,0.0,,0.0,703.0,0.0,0.0,703.0,703.0,0.0,2015,5
META,2015-06-01,2015-06,2015-06,20.0,2015-06,2.0,,0.0,723.0,2.0,0.0,721.0,721.0,0.0,2015,6
META,2015-07-01,2015-07,2015-07,68.0,,0.0,,0.0,791.0,2.0,0.0,791.0,791.0,0.0,2015,7
META,2015-08-01,2015-08,2015-08,100.0,,0.0,,0.0,891.0,2.0,0.0,891.0,891.0,0.0,2015,8
META,2015-09-01,2015-09,2015-09,79.0,2015-09,1.0,2015-09,1.0,970.0,3.0,1.0,968.0,969.0,0.0010319917440660474,2015,9
META,2015-10-01,2015-10,2015-10,332.0,2015-10,1.0,,0.0,1302.0,4.0,1.0,1301.0,1301.0,0.0,2015,10
META,2015-11-01,2015-11,2015-11,362.0,,0.0,,0.0,1664.0,4.0,1.0,1664.0,1664.0,0.0,2015,11
META,2015-12-01,2015-12,2015-12,48.0,,0.0,,0.0,1712.0,4.0,1.0,1712.0,1712.0,0.0,2015,12
META,2016-01-01,2016-01,2016-01,220.0,,0.0,,0.0,1932.0,4.0,1.0,1932.0,1932.0,0.0,2016,1
META,2016-02-01,2016-02,2016-02,100.0,2016-02,2.0,2016-02,2.0,2032.0,6.0,3.0,2028.0,2030.0,0.0009852216748768472,2016,2
META,2016-03-01,2016-03,2016-03,57.0,2016-03,2.0,,0.0,2089.0,8.0,3.0,2087.0,2087.0,0.0,2016,3
META,2016-04-01,2016-04,2016-04,413.0,2016-04,1.0,,0.0,2502.0,9.0,3.0,2501.0,2501.0,0.0,2016,4
META,2016-05-01,2016-05,2016-05,368.0,,0.0,,0.0,2870.0,9.0,3.0,2870.0,2870.0,0.0,2016,5
META,2016-06-01,2016-06,2016-06,95.0,,0.0,,0.0,2965.0,9.0,3.0,2965.0,2965.0,0.0,2016,6
META,2016-07-01,2016-07,2016-07,368.0,2016-07,1.0,2016-07,1.0,3333.0,10.0,4.0,3331.0,3332.0,0.00030012004801920766,2016,7
META,2016-08-01,2016-08,2016-08,143.0,,0.0,,0.0,3476.0,10.0,4.0,3476.0,3476.0,0.0,2016,8
META,2016-09-01,2016-09,2016-09,605.0,2016-09,2.0,2016-09,1.0,4081.0,12.0,5.0,4078.0,4079.0,0.00024515812699190976,2016,9
META,2016-10-01,2016-10,2016-10,211.0,2016-10,1.0,2016-10,2.0,4292.0,13.0,7.0,4289.0,4291.0,0.00046609182008855747,2016,10
META,2016-11-01,2016-11,2016-11,132.0,2016-11,2.0,,0.0,4424.0,15.0,7.0,4422.0,4422.0,0.0,2016,11
META,2016-12-01,2016-12,2016-12,167.0,,0.0,,0.0,4591.0,15.0,7.0,4591.0,4591.0,0.0,2016,12
META,2017-01-01,2017-01,2017-01,106.0,,0.0,2017-01,1.0,4697.0,15.0,8.0,4696.0,4697.0,0.00021290185224611454,2017,1
META,2017-02-01,2017-02,2017-02,149.0,2017-02,2.0,2017-02,1.0,4846.0,17.0,9.0,4843.0,4844.0,0.00020644095788604458,2017,2
META,2017-03-01,2017-03,2017-03,405.0,,0.0,2017-03,1.0,5251.0,17.0,10.0,5250.0,5251.0,0.00019043991620643687,2017,3
META,2017-04-01,2017-04,2017-04,371.0,,0.0,2017-04,1.0,5622.0,17.0,11.0,5621.0,5622.0,0.00017787264318747776,2017,4
META,2017-05-01,2017-05,2017-05,177.0,2017-05,2.0,,0.0,5799.0,19.0,11.0,5797.0,5797.0,0.0,2017,5
META,2017-06-01,2017-06,2017-06,230.0,2017-06,1.0,2017-06,1.0,6029.0,20.0,12.0,6027.0,6028.0,0.00016589250165892502,2017,6
META,2017-07-01,2017-07,2017-07,180.0,,0.0,2017-07,2.0,6209.0,20.0,14.0,6207.0,6209.0,0.0003221130616846513,2017,7
META,2017-08-01,2017-08,2017-08,231.0,,0.0,,0.0,6440.0,20.0,14.0,6440.0,6440.0,0.0,2017,8
META,2017-09-01,2017-09,2017-09,74.0,2017-09,1.0,,0.0,6514.0,21.0,14.0,6513.0,6513.0,0.0,2017,9
META,2017-10-01,2017-10,2017-10,281.0,2017-10,1.0,2017-10,3.0,6795.0,22.0,17.0,6791.0,6794.0,0.00044156608772446274,2017,10
META,2017-11-01,2017-11,2017-11,127.0,2017-11,1.0,2017-11,2.0,6922.0,23.0,19.0,6919.0,6921.0,0.00028897558156335787,2017,11
META,2017-12-01,2017-12,2017-12,276.0,,0.0,2017-12,2.0,7198.0,23.0,21.0,7196.0,7198.0,0.0002778549597110308,2017,12
META,2018-01-01,2018-01,2018-01,266.0,2018-01,1.0,2018-01,3.0,7464.0,24.0,24.0,7460.0,7463.0,0.00040198311670909824,2018,1
META,2018-02-01,2018-02,2018-02,717.0,2018-02,1.0,,0.0,8181.0,25.0,24.0,8180.0,8180.0,0.0,2018,2
META,2018-03-01,2018-03,2018-03,613.0,2018-03,9.0,2018-03,1.0,8794.0,34.0,25.0,8784.0,8785.0,0.00011383039271485487,2018,3
META,2018-04-01,2018-04,2018-04,130.0,2018-04,1.0,2018-04,1.0,8924.0,35.0,26.0,8922.0,8923.0,0.0001120699316373417,2018,4
META,2018-05-01,2018-05,2018-05,294.0,,0.0,2018-05,4.0,9218.0,35.0,30.0,9214.0,9218.0,0.00043393360815795185,2018,5
META,2018-06-01,2018-06,2018-06,112.0,2018-06,3.0,2018-06,1.0,9330.0,38.0,31.0,9326.0,9327.0,0.00010721561059290233,2018,6
META,2018-07-01,2018-07,2018-07,261.0,2018-07,4.0,2018-07,2.0,9591.0,42.0,33.0,9585.0,9587.0,0.00020861583394179617,2018,7
META,2018-08-01,2018-08,2018-08,151.0,2018-08,4.0,2018-08,1.0,9742.0,46.0,34.0,9737.0,9738.0,0.00010269049086054631,2018,8
META,2018-09-01,2018-09,2018-09,136.0,,0.0,,0.0,9878.0,46.0,34.0,9878.0,9878.0,0.0,2018,9
META,2018-10-01,2018-10,2018-10,160.0,,0.0,2018-10,5.0,10038.0,46.0,39.0,10033.0,10038.0,0.0004981071926678622,2018,10
META,2018-11-01,2018-11,2018-11,20.0,2018-11,1.0,2018-11,1.0,10058.0,47.0,40.0,10056.0,10057.0,9.943323058566172e-05,2018,11
META,2018-12-01,2018-12,2018-12,20.0,2018-12,1.0,2018-12,1.0,10078.0,48.0,41.0,10076.0,10077.0,9.92358836955443e-05,2018,12
META,2019-01-01,2019-01,2019-01,113.0,,0.0,2019-01,3.0,10191.0,48.0,44.0,10188.0,10191.0,0.00029437739181630853,2019,1
META,2019-02-01,2019-02,2019-02,169.0,,0.0,2019-02,3.0,10360.0,48.0,47.0,10357.0,10360.0,0.00028957528957528956,2019,2
META,2019-03-01,2019-03,2019-03,958.0,2019-03,5.0,,0.0,11318.0,53.0,47.0,11313.0,11313.0,0.0,2019,3
META,2019-04-01,2019-04,2019-04,182.0,,0.0,2019-04,3.0,11500.0,53.0,50.0,11497.0,11500.0,0.0002608695652173913,2019,4
META,2019-05-01,2019-05,2019-05,207.0,2019-05,5.0,2019-05,1.0,11707.0,58.0,51.0,11701.0,11702.0,8.545547769612032e-05,2019,5
META,2019-06-01,2019-06,2019-06,20.0,2019-06,3.0,2019-06,1.0,11727.0,61.0,52.0,11723.0,11724.0,8.5295121119072e-05,2019,6
META,2019-07-01,2019-07,2019-07,184.0,2019-07,3.0,,0.0,11911.0,64.0,52.0,11908.0,11908.0,0.0,2019,7
META,2019-08-01,2019-08,2019-08,193.0,,0.0,2019-08,2.0,12104.0,64.0,54.0,12102.0,12104.0,0.00016523463317911433,2019,8
META,2019-09-01,2019-09,2019-09,608.0,2019-09,2.0,2019-09,1.0,12712.0,66.0,55.0,12709.0,12710.0,7.867820613690008e-05,2019,9
META,2019-10-01,2019-10,2019-10,174.0,,0.0,2019-10,2.0,12886.0,66.0,57.0,12884.0,12886.0,0.0001552072016141549,2019,10
META,2019-11-01,2019-11,2019-11,344.0,,0.0,2019-11,1.0,13230.0,66.0,58.0,13229.0,13230.0,7.558578987150416e-05,2019,11
META,2019-12-01,2019-12,2019-12,560.0,2019-12,1.0,2019-12,2.0,13790.0,67.0,60.0,13787.0,13789.0,0.00014504315033722533,2019,12
META,2020-01-01,2020-01,2020-01,643.0,2020-01,1.0,2020-01,1.0,14433.0,68.0,61.0,14431.0,14432.0,6.929046563192905e-05,2020,1
META,2020-02-01,2020-02,2020-02,491.0,,0.0,2020-02,2.0,14924.0,68.0,63.0,14922.0,14924.0,0.00013401232913428035,2020,2
META,2020-03-01,2020-03,2020-03,476.0,2020-03,5.0,2020-03,3.0,15400.0,73.0,66.0,15392.0,15395.0,0.0001948684637869438,2020,3
META,2020-04-01,2020-04,2020-04,143.0,2020-04,1.0,2020-04,3.0,15543.0,74.0,69.0,15539.0,15542.0,0.00019302535066272037,2020,4
META,2020-05-01,2020-05,2020-05,121.0,,0.0,2020-05,1.0,15664.0,74.0,70.0,15663.0,15664.0,6.384065372829418e-05,2020,5
META,2020-06-01,2020-06,2020-06,103.0,,0.0,2020-06,5.0,15767.0,74.0,75.0,15762.0,15767.0,0.0003171180313312615,2020,6
META,2020-07-01,2020-07,2020-07,21.0,2020-07,2.0,2020-07,2.0,15788.0,76.0,77.0,15784.0,15786.0,0.00012669453946534905,2020,7
META,2020-08-01,2020-08,,0.0,,0.0,2020-08,4.0,15788.0,76.0,81.0,15784.0,15788.0,0.0002533569799847986,2020,8
META,2020-09-01,2020-09,2020-09,103.0,,0.0,2020-09,1.0,15891.0,76.0,82.0,15890.0,15891.0,6.292870178088226e-05,2020,9
META,2020-10-01,2020-10,2020-10,381.0,,0.0,,0.0,16272.0,76.0,82.0,16272.0,16272.0,0.0,2020,10
META,2020-11-01,2020-11,2020-11,158.0,2020-11,3.0,2020-11,4.0,16430.0,79.0,86.0,16423.0,16427.0,0.00024350155232239604,2020,11
META,2020-12-01,2020-12,2020-12,156.0,2020-12,1.0,2020-12,1.0,16586.0,80.0,87.0,16584.0,16585.0,6.029544769369913e-05,2020,12
META,2021-01-01,2021-01,2021-01,189.0,,0.0,2021-01,6.0,16775.0,80.0,93.0,16769.0,16775.0,0.00035767511177347243,2021,1
META,2021-02-01,2021-02,2021-02,1117.0,,0.0,2021-02,4.0,17892.0,80.0,97.0,17888.0,17892.0,0.000223563603845294,2021,2
META,2021-03-01,2021-03,2021-03,296.0,2021-03,1.0,2021-03,2.0,18188.0,81.0,99.0,18185.0,18187.0,0.00010996865893220432,2021,3
META,2021-04-01,2021-04,2021-04,164.0,2021-04,1.0,2021-04,4.0,18352.0,82.0,103.0,18347.0,18351.0,0.0002179717726554411,2021,4
META,2021-05-01,2021-05,2021-05,287.0,,0.0,2021-05,11.0,18639.0,82.0,114.0,18628.0,18639.0,0.0005901604163313482,2021,5
META,2021-06-01,2021-06,2021-06,1168.0,,0.0,2021-06,7.0,19807.0,82.0,121.0,19800.0,19807.0,0.00035341041046094813,2021,6
META,2021-07-01,2021-07,2021-07,316.0,2021-07,1.0,2021-07,3.0,20123.0,83.0,124.0,20119.0,20122.0,0.0001490905476592784,2021,7
META,2021-08-01,2021-08,2021-08,237.0,2021-08,1.0,2021-08,2.0,20360.0,84.0,126.0,20357.0,20359.0,9.823665209489661e-05,2021,8
META,2021-09-01,2021-09,2021-09,573.0,2021-09,8.0,2021-09,2.0,20933.0,92.0,128.0,20923.0,20925.0,9.55794504181601e-05,2021,9
META,2021-10-01,2021-10,2021-10,289.0,2021-10,5.0,2021-10,1.0,21222.0,97.0,129.0,21216.0,21217.0,4.713201677899797e-05,2021,10
META,2021-11-01,2021-11,2021-11,189.0,2021-11,3.0,2021-11,2.0,21411.0,100.0,131.0,21406.0,21408.0,9.342301943198804e-05,2021,11
META,2021-12-01,2021-12,2021-12,84.0,,0.0,2021-12,5.0,21495.0,100.0,136.0,21490.0,21495.0,0.00023261223540358222,2021,12
META,2022-01-01,2022-01,2022-01,726.0,,0.0,2022-01,3.0,22221.0,100.0,139.0,22218.0,22221.0,0.00013500742540839745,2022,1
META,2022-02-01,2022-02,2022-02,33.0,2022-02,10.0,2022-02,4.0,22254.0,110.0,143.0,22240.0,22244.0,0.0001798237727027513,2022,2
META,2022-03-01,2022-03,2022-03,24.0,2022-03,5.0,2022-03,4.0,22278.0,115.0,147.0,22269.0,22273.0,0.000179589637677906,2022,3
MAGDALENA,2015-01-01,2015-01,2015-01,42.0,,0.0,,0.0,42.0,0.0,0.0,42.0,42.0,0.0,2015,1
MAGDALENA,2015-02-01,2015-02,2015-02,233.0,,0.0,,0.0,275.0,0.0,0.0,275.0,275.0,0.0,2015,2
MAGDALENA,2015-03-01,2015-03,2015-03,70.0,,0.0,,0.0,345.0,0.0,0.0,345.0,345.0,0.0,2015,3
MAGDALENA,2015-04-01,2015-04,2015-04,177.0,2015-04,1.0,,0.0,522.0,1.0,0.0,521.0,521.0,0.0,2015,4
MAGDALENA,2015-05-01,2015-05,2015-05,287.0,,0.0,,0.0,809.0,1.0,0.0,809.0,809.0,0.0,2015,5
MAGDALENA,2015-06-01,2015-06,2015-06,557.0,,0.0,,0.0,1366.0,1.0,0.0,1366.0,1366.0,0.0,2015,6
MAGDALENA,2015-07-01,2015-07,2015-07,843.0,2015-07,15.0,,0.0,2209.0,16.0,0.0,2194.0,2194.0,0.0,2015,7
MAGDALENA,2015-08-01,2015-08,2015-08,309.0,2015-08,2.0,,0.0,2518.0,18.0,0.0,2516.0,2516.0,0.0,2015,8
MAGDALENA,2015-09-01,2015-09,2015-09,588.0,2015-09,2.0,2015-09,2.0,3106.0,20.0,2.0,3102.0,3104.0,0.0006443298969072165,2015,9
MAGDALENA,2015-10-01,2015-10,2015-10,156.0,2015-10,1.0,,0.0,3262.0,21.0,2.0,3261.0,3261.0,0.0,2015,10
MAGDALENA,2015-11-01,2015-11,2015-11,232.0,2015-11,1.0,2015-11,1.0,3494.0,22.0,3.0,3492.0,3493.0,0.000286286859433152,2015,11
MAGDALENA,2015-12-01,2015-12,2015-12,102.0,2015-12,1.0,2015-12,1.0,3596.0,23.0,4.0,3594.0,3595.0,0.0002781641168289291,2015,12
MAGDALENA,2016-01-01,2016-01,2016-01,237.0,2016-01,1.0,2016-01,1.0,3833.0,24.0,5.0,3831.0,3832.0,0.00026096033402922753,2016,1
MAGDALENA,2016-02-01,2016-02,2016-02,362.0,2016-02,6.0,2016-02,1.0,4195.0,30.0,6.0,4188.0,4189.0,0.00023872045834328001,2016,2
MAGDALENA,2016-03-01,2016-03,2016-03,558.0,2016-03,1.0,2016-03,1.0,4753.0,31.0,7.0,4751.0,4752.0,0.00021043771043771043,2016,3
MAGDALENA,2016-04-01,2016-04,2016-04,586.0,2016-04,2.0,,0.0,5339.0,33.0,7.0,5337.0,5337.0,0.0,2016,4
MAGDALENA,2016-05-01,2016-05,2016-05,277.0,2016-05,2.0,2016-05,1.0,5616.0,35.0,8.0,5613.0,5614.0,0.00017812611328820805,2016,5
MAGDALENA,2016-06-01,2016-06,2016-06,444.0,2016-06,2.0,2016-06,2.0,6060.0,37.0,10.0,6056.0,6058.0,0.0003301419610432486,2016,6
MAGDALENA,2016-07-01,2016-07,2016-07,415.0,2016-07,1.0,2016-07,1.0,6475.0,38.0,11.0,6473.0,6474.0,0.00015446400988569664,2016,7
MAGDALENA,2016-08-01,2016-08,2016-08,688.0,,0.0,,0.0,7163.0,38.0,11.0,7163.0,7163.0,0.0,2016,8
MAGDALENA,2016-09-01,2016-09,2016-09,225.0,2016-09,6.0,,0.0,7388.0,44.0,11.0,7382.0,7382.0,0.0,2016,9
MAGDALENA,2016-10-01,2016-10,2016-10,366.0,,0.0,,0.0,7754.0,44.0,11.0,7754.0,7754.0,0.0,2016,10
MAGDALENA,2016-11-01,2016-11,2016-11,660.0,2016-11,9.0,2016-11,2.0,8414.0,53.0,13.0,8403.0,8405.0,0.0002379535990481856,2016,11
MAGDALENA,2016-12-01,2016-12,2016-12,257.0,2016-12,2.0,2016-12,1.0,8671.0,55.0,14.0,8668.0,8669.0,0.00011535355865728458,2016,12
MAGDALENA,2017-01-01,2017-01,2017-01,350.0,2017-01,1.0,2017-01,2.0,9021.0,56.0,16.0,9018.0,9020.0,0.00022172949002217295,2017,1
MAGDALENA,2017-02-01,2017-02,2017-02,297.0,,0.0,2017-02,1.0,9318.0,56.0,17.0,9317.0,9318.0,0.0001073191672032625,2017,2
MAGDALENA,2017-03-01,2017-03,2017-03,412.0,,0.0,2017-03,5.0,9730.0,56.0,22.0,9725.0,9730.0,0.0005138746145940391,2017,3
MAGDALENA,2017-04-01,2017-04,2017-04,393.0,,0.0,2017-04,2.0,10123.0,56.0,24.0,10121.0,10123.0,0.00019756989034871086,2017,4
MAGDALENA,2017-05-01,2017-05,2017-05,492.0,2017-05,1.0,2017-05,1.0,10615.0,57.0,25.0,10613.0,10614.0,9.42151874882231e-05,2017,5
MAGDALENA,2017-06-01,2017-06,2017-06,450.0,,0.0,2017-06,1.0,11065.0,57.0,26.0,11064.0,11065.0,9.03750564844103e-05,2017,6
MAGDALENA,2017-07-01,2017-07,2017-07,388.0,2017-07,5.0,2017-07,2.0,11453.0,62.0,28.0,11446.0,11448.0,0.00017470300489168413,2017,7
MAGDALENA,2017-08-01,2017-08,2017-08,595.0,,0.0,,0.0,12048.0,62.0,28.0,12048.0,12048.0,0.0,2017,8
MAGDALENA,2017-09-01,2017-09,2017-09,337.0,,0.0,2017-09,4.0,12385.0,62.0,32.0,12381.0,12385.0,0.00032297133629390393,2017,9
MAGDALENA,2017-10-01,2017-10,2017-10,388.0,2017-10,3.0,2017-10,2.0,12773.0,65.0,34.0,12768.0,12770.0,0.00015661707126076742,2017,10
MAGDALENA,2017-11-01,2017-11,2017-11,418.0,,0.0,2017-11,2.0,13191.0,65.0,36.0,13189.0,13191.0,0.00015161852778409522,2017,11
MAGDALENA,2017-12-01,2017-12,2017-12,785.0,2017-12,2.0,2017-12,3.0,13976.0,67.0,39.0,13971.0,13974.0,0.00021468441391155003,2017,12
MAGDALENA,2018-01-01,2018-01,2018-01,102.0,2018-01,3.0,2018-01,1.0,14078.0,70.0,40.0,14074.0,14075.0,7.104795737122558e-05,2018,1
MAGDALENA,2018-02-01,2018-02,2018-02,812.0,2018-02,1.0,,0.0,14890.0,71.0,40.0,14889.0,14889.0,0.0,2018,2
MAGDALENA,2018-03-01,2018-03,2018-03,850.0,2018-03,1.0,2018-03,2.0,15740.0,72.0,42.0,15737.0,15739.0,0.00012707287629455492,2018,3
MAGDALENA,2018-04-01,2018-04,2018-04,742.0,2018-04,5.0,2018-04,3.0,16482.0,77.0,45.0,16474.0,16477.0,0.00018207197912241307,2018,4
MAGDALENA,2018-05-01,2018-05,2018-05,677.0,2018-05,6.0,,0.0,17159.0,83.0,45.0,17153.0,17153.0,0.0,2018,5
MAGDALENA,2018-06-01,2018-06,2018-06,914.0,,0.0,2018-06,5.0,18073.0,83.0,50.0,18068.0,18073.0,0.0002766557848724617,2018,6
MAGDALENA,2018-07-01,2018-07,2018-07,593.0,,0.0,2018-07,1.0,18666.0,83.0,51.0,18665.0,18666.0,5.3573341905068036e-05,2018,7
MAGDALENA,2018-08-01,2018-08,2018-08,585.0,2018-08,18.0,2018-08,2.0,19251.0,101.0,53.0,19231.0,19233.0,0.00010398793739926168,2018,8
MAGDALENA,2018-09-01,2018-09,2018-09,976.0,,0.0,2018-09,2.0,20227.0,101.0,55.0,20225.0,20227.0,9.887773767736194e-05,2018,9
MAGDALENA,2018-10-01,2018-10,2018-10,1013.0,2018-10,2.0,2018-10,4.0,21240.0,103.0,59.0,21234.0,21238.0,0.0001883416517562859,2018,10
MAGDALENA,2018-11-01,2018-11,2018-11,438.0,2018-11,7.0,2018-11,4.0,21678.0,110.0,63.0,21667.0,21671.0,0.0001845784689216003,2018,11
MAGDALENA,2018-12-01,2018-12,2018-12,75.0,2018-12,27.0,2018-12,2.0,21753.0,137.0,65.0,21724.0,21726.0,9.205560158335634e-05,2018,12
MAGDALENA,2019-01-01,2019-01,2019-01,201.0,,0.0,2019-01,6.0,21954.0,137.0,71.0,21948.0,21954.0,0.00027329871549603714,2019,1
MAGDALENA,2019-02-01,2019-02,2019-02,513.0,2019-02,2.0,2019-02,1.0,22467.0,139.0,72.0,22464.0,22465.0,4.451368795904741e-05,2019,2
MAGDALENA,2019-03-01,2019-03,2019-03,1243.0,,0.0,2019-03,2.0,23710.0,139.0,74.0,23708.0,23710.0,8.435259384226065e-05,2019,3
MAGDALENA,2019-04-01,2019-04,2019-04,1038.0,2019-04,7.0,2019-04,3.0,24748.0,146.0,77.0,24738.0,24741.0,0.00012125621438098702,2019,4
MAGDALENA,2019-05-01,2019-05,2019-05,906.0,2019-05,4.0,2019-05,4.0,25654.0,150.0,81.0,25646.0,25650.0,0.00015594541910331385,2019,5
MAGDALENA,2019-06-01,2019-06,2019-06,912.0,,0.0,2019-06,6.0,26566.0,150.0,87.0,26560.0,26566.0,0.00022585259354061582,2019,6
MAGDALENA,2019-07-01,2019-07,2019-07,783.0,2019-07,6.0,2019-07,2.0,27349.0,156.0,89.0,27341.0,27343.0,7.31448634019676e-05,2019,7
MAGDALENA,2019-08-01,2019-08,2019-08,668.0,2019-08,5.0,2019-08,6.0,28017.0,161.0,95.0,28006.0,28012.0,0.00021419391689276026,2019,8
MAGDALENA,2019-09-01,2019-09,2019-09,684.0,,0.0,2019-09,4.0,28701.0,161.0,99.0,28697.0,28701.0,0.00013936796627295216,2019,9
MAGDALENA,2019-10-01,2019-10,2019-10,909.0,2019-10,2.0,2019-10,2.0,29610.0,163.0,101.0,29606.0,29608.0,6.754931099702783e-05,2019,10
MAGDALENA,2019-11-01,2019-11,2019-11,419.0,2019-11,2.0,2019-11,2.0,30029.0,165.0,103.0,30025.0,30027.0,6.660672061811037e-05,2019,11
MAGDALENA,2019-12-01,2019-12,2019-12,390.0,,0.0,2019-12,2.0,30419.0,165.0,105.0,30417.0,30419.0,6.574838094611921e-05,2019,12
MAGDALENA,2020-01-01,2020-01,2020-01,253.0,2020-01,4.0,2020-01,5.0,30672.0,169.0,110.0,30663.0,30668.0,0.000163036389722186,2020,1
MAGDALENA,2020-02-01,2020-02,2020-02,540.0,2020-02,2.0,2020-02,3.0,31212.0,171.0,113.0,31207.0,31210.0,9.612303748798461e-05,2020,2
MAGDALENA,2020-03-01,2020-03,2020-03,659.0,2020-03,4.0,2020-03,10.0,31871.0,175.0,123.0,31857.0,31867.0,0.00031380424890953024,2020,3
MAGDALENA,2020-04-01,2020-04,2020-04,351.0,,0.0,2020-04,6.0,32222.0,175.0,129.0,32216.0,32222.0,0.0001862081807460741,2020,4
MAGDALENA,2020-05-01,2020-05,2020-05,256.0,,0.0,2020-05,6.0,32478.0,175.0,135.0,32472.0,32478.0,0.00018474043968224645,2020,5
MAGDALENA,2020-06-01,2020-06,2020-06,365.0,2020-06,3.0,2020-06,8.0,32843.0,178.0,143.0,32832.0,32840.0,0.000243605359317905,2020,6
MAGDALENA,2020-07-01,2020-07,2020-07,519.0,2020-07,3.0,2020-07,11.0,33362.0,181.0,154.0,33348.0,33359.0,0.00032974609550646,2020,7
MAGDALENA,2020-08-01,2020-08,2020-08,450.0,,0.0,2020-08,13.0,33812.0,181.0,167.0,33799.0,33812.0,0.0003844788832367207,2020,8
MAGDALENA,2020-09-01,2020-09,2020-09,477.0,2020-09,1.0,2020-09,6.0,34289.0,182.0,173.0,34282.0,34288.0,0.00017498833411105927,2020,9
MAGDALENA,2020-10-01,2020-10,2020-10,458.0,2020-10,1.0,2020-10,1.0,34747.0,183.0,174.0,34745.0,34746.0,2.8780291256547518e-05,2020,10
MAGDALENA,2020-11-01,2020-11,2020-11,362.0,,0.0,2020-11,4.0,35109.0,183.0,178.0,35105.0,35109.0,0.00011393090090859893,2020,11
MAGDALENA,2020-12-01,2020-12,2020-12,448.0,2020-12,2.0,2020-12,2.0,35557.0,185.0,180.0,35553.0,35555.0,5.6250878919983125e-05,2020,12
