,YEAR,MONTH,Rate Death per 100000 inhabitants,DEPARTMENT,dateInt,Date,Year_Month,Death Rate
843,2025,4,36.19757596710848,ANTIOQUIA,2025041,2025-04-01,2025-04,0.0003619757596710848
844,2025,5,23.24310343381063,ANTIOQUIA,2025051,2025-05-01,2025-05,0.00023243103433810632
845,2025,6,22.12204153572196,ANTIOQUIA,2025061,2025-06-01,2025-06,0.0002212204153572196
846,2025,7,24.36429594096066,ANTIOQUIA,2025071,2025-07-01,2025-07,0.00024364295940960658
847,2025,8,45.44696727834317,ANTIOQUIA,2025081,2025-08-01,2025-08,0.0004544696727834317
848,2025,9,37.05768902989195,ANTIOQUIA,2025091,2025-09-01,2025-09,0.00037057689029891945
849,2025,10,34.601070027818714,ANTIOQUIA,2025101,2025-10-01,2025-10,0.00034601070027818717
850,2025,11,11.667683953826268,ANTIOQUIA,2025111,2025-11-01,2025-11,0.00011667683953826269
851,2025,12,38.5187768289397,ANTIOQUIA,2025121,2025-12-01,2025-12,0.000385187768289397
852,2025,1,43.0560649570061,NACIONAL,2025011,2025-01-01,2025-01,0.000430560649570061
853,2025,2,30.857418040852963,NACIONAL,2025021,2025-02-01,2025-02,0.00030857418040852963
854,2025,3,24.62725299309265,NACIONAL,2025031,2025-03-01,2025-03,0.0002462725299309265
855,2025,4,43.470116732393386,NACIONAL,2025041,2025-04-01,2025-04,0.00043470116732393385
856,2025,5,45.34608869500914,NACIONAL,2025051,2025-05-01,2025-05,0.00045346088695009143
857,2025,6,50.67582583588244,NACIONAL,2025061,2025-06-01,2025-06,0.0005067582583588244
858,2025,7,53.99809999939682,NACIONAL,2025071,2025-07-01,2025-07,0.0005399809999939682
859,2025,8,37.237161876778416,NACIONAL,2025081,2025-08-01,2025-08,0.00037237161876778417
860,2025,9,23.37124198010776,NACIONAL,2025091,2025-09-01,2025-09,0.00023371241980107762
861,2025,10,21.52449569924346,NACIONAL,2025101,2025-10-01,2025-10,0.00021524495699243459
862,2025,11,22.045494164748625,NACIONAL,2025111,2025-11-01,2025-11,0.00022045494164748625
863,2025,12,19.41411668296148,NACIONAL,2025121,2025-12-01,2025-12,0.00019414116682961482
864,2026,1,20.841724933364155,ATLANTICO,2026011,2026-01-01,2026-01,0.00020841724933364156
865,2026,2,17.01495819289625,ATLANTICO,2026021,2026-02-01,2026-02,0.00017014958192896248
866,2026,3,11.235296781653592,ATLANTICO,2026031,2026-03-01,2026-03,0.00011235296781653592
867,2026,4,13.940790567557665,ATLANTICO,2026041,2026-04-01,2026-04,0.00013940790567557664
868,2026,5,45.1706562690819,ATLANTICO,2026051,2026-05-01,2026-05,0.00045170656269081903
869,2026,6,69.91810798672908,ATLANTICO,2026061,2026-06-01,2026-06,0.0006991810798672908
870,2026,7,29.12869797850713,ATLANTICO,2026071,2026-07-01,2026-07,0.0002912869797850713
871,2026,8,43.38735387887085,ATLANTICO,2026081,2026-08-01,2026-08,0.00043387353878870846
872,2026,9,4.925563840003023,ATLANTICO,2026091,2026-09-01,2026-09,4.925563840003023e-05
873,2026,10,8.09254622132435,ATLANTICO,2026101,2026-10-01,2026-10,8.09254622132435e-05
874,2026,11,3.605005006470773,ATLANTICO,2026111,2026-11-01,2026-11,3.605005006470773e-05
875,2026,12,5.0774517782347015,ATLANTICO,2026121,2026-12-01,2026-12,5.077451778234701e-05
876,2026,1,69.08074980443263,BOGOTA D.C.,2026011,2026-01-01,2026-01,0.0006908074980443263
877,2026,2,33.18079421882383,BOGOTA D.C.,2026021,2026-02-01,2026-02,0.0003318079421882383
878,2026,3,50.134315700430726,BOGOTA D.C.,2026031,2026-03-01,2026-03,0.0005013431570043072
879,2026,4,21.713022415656543,BOGOTA D.C.,2026041,2026-04-01,2026-04,0.00021713022415656544
880,2026,5,34.80865544506701,BOGOTA D.C.,2026051,2026-05-01,2026-05,0.0003480865544506701
881,2026,6,95.39210841723155,BOGOTA D.C.,2026061,2026-06-01,2026-06,0.0009539210841723155
882,2026,7,40.56373224235654,BOGOTA D.C.,2026071,2026-07-01,2026-07,0.00040563732242356536
883,2026,8,38.89604010366418,BOGOTA D.C.,2026081,2026-08-01,2026-08,0.00038896040103664176
884,2026,9,33.94556429239099,BOGOTA D.C.,2026091,2026-09-01,2026-09,0.0003394556429239099
885,2026,10,14.452291843873963,BOGOTA D.C.,2026101,2026-10-01,2026-10,0.00014452291843873962
886,2026,11,54.06946082688194,BOGOTA D.C.,2026111,2026-11-01,2026-11,0.0005406946082688194
887,2026,12,28.49989079690639,BOGOTA D.C.,2026121,2026-12-01,2026-12,0.0002849989079690639
888,2026,1,23.83107691199069,HUILA,2026011,2026-01-01,2026-01,0.00023831076911990688
889,2026,2,15.944450834077196,HUILA,2026021,2026-02-01,2026-02,0.00015944450834077197
890,2026,3,7.595056067808766,HUILA,2026031,2026-03-01,2026-03,7.595056067808766e-05
891,2026,4,102.61465817444856,HUILA,2026041,2026-04-01,2026-04,0.0010261465817444856
892,2026,5,17.410516429663694,HUILA,2026051,2026-05-01,2026-05,0.00017410516429663695
893,2026,6,8.738664033159457,HUILA,2026061,2026-06-01,2026-06,8.738664033159457e-05
894,2026,7,34.71893332696833,HUILA,2026071,2026-07-01,2026-07,0.0003471893332696833
895,2026,8,71.44587874453725,HUILA,2026081,2026-08-01,2026-08,0.0007144587874453725
896,2026,9,84.10140137339663,HUILA,2026091,2026-09-01,2026-09,0.0008410140137339663
897,2026,10,21.012599723154743,HUILA,2026101,2026-10-01,2026-10,0.00021012599723154742
898,2026,11,47.66764616865044,HUILA,2026111,2026-11-01,2026-11,0.00047667646168650444
899,2026,12,7.355362575297437,HUILA,2026121,2026-12-01,2026-12,7.355362575297437e-05
900,2026,1,17.170394453623565,NARIÑO,2026011,2026-01-01,2026-01,0.00017170394453623565
901,2026,2,6.708664850885688,NARIÑO,2026021,2026-02-01,2026-02,6.708664850885687e-05
902,2026,3,26.292096631071978,NARIÑO,2026031,2026-03-01,2026-03,0.0002629209663107198
903,2026,4,47.19949966736259,NARIÑO,2026041,2026-04-01,2026-04,0.0004719949966736259
904,2026,5,54.49851240598925,NARIÑO,2026051,2026-05-01,2026-05,0.0005449851240598926
905,2026,6,35.20197585270596,NARIÑO,2026061,2026-06-01,2026-06,0.00035201975852705954
906,2026,7,71.16544967268598,NARIÑO,2026071,2026-07-01,2026-07,0.0007116544967268598
907,2026,8,5.612265642518054,NARIÑO,2026081,2026-08-01,2026-08,5.612265642518054e-05
908,2026,9,15.577809655418692,NARIÑO,2026091,2026-09-01,2026-09,0.00015577809655418693
909,2026,10,24.10104047019424,NARIÑO,2026101,2026-10-01,2026-10,0.0002410104047019424
910,2026,11,10.587896797252297,NARIÑO,2026111,2026-11-01,2026-11,0.00010587896797252297
911,2026,12,9.3705519333087,NARIÑO,2026121,2026-12-01,2026-12,9.3705519333087e-05
912,2026,1,4.402260313836556,SANTANDER,2026011,2026-01-01,2026-01,4.402260313836556e-05
913,2026,2,35.31274611634583,SANTANDER,2026021,2026-02-01,2026-02,0.0003531274611634583
914,2026,3,1.7871305664303063,SANTANDER,2026031,2026-03-01,2026-03,1.7871305664303065e-05
915,2026,4,4.917937619414561,SANTANDER,2026041,2026-04-01,2026-04,4.917937619414561e-05
916,2026,5,4.946120943151539,SANTANDER,2026051,2026-05-01,2026-05,4.946120943151539e-05
917,2026,6,16.27670287968007,SANTANDER,2026061,2026-06-01,2026-06,0.0001627670287968007
918,2026,7,22.10686238255172,SANTANDER,2026071,2026-07-01,2026-07,0.00022106862382551722
919,2026,8,11.024506738925853,SANTANDER,2026081,2026-08-01,2026-08,0.00011024506738925852
920,2026,9,3.1929432513317573,SANTANDER,2026091,2026-09-01,2026-09,3.192943251331757e-05
921,2026,10,13.594140833262,SANTANDER,2026101,2026-10-01,2026-10,0.00013594140833262
922,2026,11,2.708864125419129,SANTANDER,2026111,2026-11-01,2026-11,2.708864125419129e-05
923,2026,12,2.648096872818301,SANTANDER,2026121,2026-12-01,2026-12,2.648096872818301e-05
924,2026,1,87.04621550209444,TOLIMA,2026011,2026-01-01,2026-01,0.0008704621550209444
925,2026,2,82.69735658365872,TOLIMA,2026021,2026-02-01,2026-02,0.0008269735658365872
926,2026,3,81.53035982658317,TOLIMA,2026031,2026-03-01,2026-03,0.0008153035982658317
927,2026,4,110.77293519488396,TOLIMA,2026041,2026-04-01,2026-04,0.0011077293519488397
928,2026,5,73.20180447437079,TOLIMA,2026051,2026-05-01,2026-05,0.0007320180447437078
929,2026,6,50.02722289440006,TOLIMA,2026061,2026-06-01,2026-06,0.0005002722289440006
930,2026,7,95.06561595880144,TOLIMA,2026071,2026-07-01,2026-07,0.0009506561595880145
931,2026,8,256.3684830808076,TOLIMA,2026081,2026-08-01,2026-08,0.002563684830808076
932,2026,9,44.32515497787772,TOLIMA,2026091,2026-09-01,2026-09,0.0004432515497787772
933,2026,10,39.34419316859962,TOLIMA,2026101,2026-10-01,2026-10,0.00039344193168599616
934,2026,11,32.200155972605124,TOLIMA,2026111,2026-11-01,2026-11,0.00032200155972605124
935,2026,12,25.47109908486534,TOLIMA,2026121,2026-12-01,2026-12,0.0002547109908486534
936,2026,1,22.663141032655112,VALLE DEL CAUCA,2026011,2026-01-01,2026-01,0.00022663141032655112
937,2026,2,37.504463437072594,VALLE DEL CAUCA,2026021,2026-02-01,2026-02,0.0003750446343707259
938,2026,3,115.39825265138424,VALLE DEL CAUCA,2026031,2026-03-01,2026-03,0.0011539825265138423
939,2026,4,29.677888712693942,VALLE DEL CAUCA,2026041,2026-04-01,2026-04,0.00029677888712693944
940,2026,5,116.41449560752572,VALLE DEL CAUCA,2026051,2026-05-01,2026-05,0.0011641449560752571
941,2026,6,38.645095955583685,VALLE DEL CAUCA,2026061,2026-06-01,2026-06,0.00038645095955583685
942,2026,7,62.55315363972537,VALLE DEL CAUCA,2026071,2026-07-01,2026-07,0.0006255315363972537
943,2026,8,16.613529919201728,VALLE DEL CAUCA,2026081,2026-08-01,2026-08,0.00016613529919201728
944,2026,9,68.27332742432506,VALLE DEL CAUCA,2026091,2026-09-01,2026-09,0.0006827332742432507
945,2026,10,30.96470516232464,VALLE DEL CAUCA,2026101,2026-10-01,2026-10,0.0003096470516232464
946,2026,11,33.324494694829575,VALLE DEL CAUCA,2026111,2026-11-01,2026-11,0.0003332449469482958
947,2026,12,6.532079798073101,VALLE DEL CAUCA,2026121,2026-12-01,2026-12,6.532079798073102e-05
948,2026,1,45.88630515886168,ANTIOQUIA,2026011,2026-01-01,2026-01,0.0004588630515886168
949,2026,2,47.81367266675236,ANTIOQUIA,2026021,2026-02-01,2026-02,0.0004781367266675236
950,2026,3,33.02259614486488,ANTIOQUIA,2026031,2026-03-01,2026-03,0.0003302259614486488
951,2026,4,40.6630080043492,ANTIOQUIA,2026041,2026-04-01,2026-04,0.000406630080043492
952,2026,5,24.886974877778265,ANTIOQUIA,2026051,2026-05-01,2026-05,0.00024886974877778265
953,2026,6,21.924185998714048,ANTIOQUIA,2026061,2026-06-01,2026-06,0.00021924185998714048
954,2026,7,25.19902419439429,ANTIOQUIA,2026071,2026-07-01,2026-07,0.0002519902419439429
955,2026,8,49.764871509468605,ANTIOQUIA,2026081,2026-08-01,2026-08,0.0004976487150946861
956,2026,9,43.00501285537036,ANTIOQUIA,2026091,2026-09-01,2026-09,0.0004300501285537036
957,2026,10,35.93857881826195,ANTIOQUIA,2026101,2026-10-01,2026-10,0.00035938578818261953
958,2026,11,10.40876628504115,ANTIOQUIA,2026111,2026-11-01,2026-11,0.0001040876628504115
959,2026,12,41.60598099895493,ANTIOQUIA,2026121,2026-12-01,2026-12,0.00041605980998954926
960,2026,1,49.24173113630168,NACIONAL,2026011,2026-01-01,2026-01,0.0004924173113630168
961,2026,2,34.27597201855158,NACIONAL,2026021,2026-02-01,2026-02,0.00034275972018551576
962,2026,3,26.147898960407268,NACIONAL,2026031,2026-03-01,2026-03,0.00026147898960407267
963,2026,4,50.67990099068378,NACIONAL,2026041,2026-04-01,2026-04,0.0005067990099068378
964,2026,5,52.7193716734702,NACIONAL,2026051,2026-05-01,2026-05,0.000527193716734702
965,2026,6,59.40514994064983,NACIONAL,2026061,2026-06-01,2026-06,0.0005940514994064983
966,2026,7,64.13389042910019,NACIONAL,2026071,2026-07-01,2026-07,0.0006413389042910019
967,2026,8,42.02055461810488,NACIONAL,2026081,2026-08-01,2026-08,0.00042020554618104884
968,2026,9,24.952419836597795,NACIONAL,2026091,2026-09-01,2026-09,0.00024952419836597793
969,2026,10,22.612782297899365,NACIONAL,2026101,2026-10-01,2026-10,0.00022612782297899364
970,2026,11,23.30381780655262,NACIONAL,2026111,2026-11-01,2026-11,0.0002330381780655262
971,2026,12,19.58571705615525,NACIONAL,2026121,2026-12-01,2026-12,0.0001958571705615525
