Sucursal,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
META,2017-11-01,2017-11,2017-11,127.0,2017-11,1.0,2017-11,2.0,6922.0,23.0,19.0,6880.0,6882.0,0.0002906131938390003,2017,11
META,2017-12-01,2017-12,2017-12,276.0,,0.0,2017-12,2.0,7198.0,23.0,21.0,7154.0,7156.0,0.00027948574622694243,2017,12
META,2018-01-01,2018-01,2018-01,266.0,2018-01,1.0,2018-01,3.0,7464.0,24.0,24.0,7416.0,7419.0,0.0004043671653861706,2018,1
META,2018-02-01,2018-02,2018-02,717.0,2018-02,1.0,,0.0,8181.0,25.0,24.0,8132.0,8132.0,0.0,2018,2
META,2018-03-01,2018-03,2018-03,613.0,2018-03,9.0,2018-03,1.0,8794.0,34.0,25.0,8735.0,8736.0,0.00011446886446886447,2018,3
META,2018-04-01,2018-04,2018-04,130.0,2018-04,1.0,2018-04,1.0,8924.0,35.0,26.0,8863.0,8864.0,0.0001128158844765343,2018,4
META,2018-05-01,2018-05,2018-05,294.0,,0.0,2018-05,4.0,9218.0,35.0,30.0,9153.0,9157.0,0.00043682428743038114,2018,5
META,2018-06-01,2018-06,2018-06,112.0,2018-06,3.0,2018-06,1.0,9330.0,38.0,31.0,9261.0,9262.0,0.00010796804145972792,2018,6
META,2018-07-01,2018-07,2018-07,261.0,2018-07,4.0,2018-07,2.0,9591.0,42.0,33.0,9516.0,9518.0,0.0002101281781886951,2018,7
META,2018-08-01,2018-08,2018-08,151.0,2018-08,4.0,2018-08,1.0,9742.0,46.0,34.0,9662.0,9663.0,0.0001034875297526648,2018,8
META,2018-09-01,2018-09,2018-09,136.0,,0.0,,0.0,9878.0,46.0,34.0,9798.0,9798.0,0.0,2018,9
META,2018-10-01,2018-10,2018-10,160.0,,0.0,2018-10,5.0,10038.0,46.0,39.0,9953.0,9958.0,0.000502108857200241,2018,10
META,2018-11-01,2018-11,2018-11,20.0,2018-11,1.0,2018-11,1.0,10058.0,47.0,40.0,9971.0,9972.0,0.00010028078620136381,2018,11
META,2018-12-01,2018-12,2018-12,20.0,2018-12,1.0,2018-12,1.0,10078.0,48.0,41.0,9989.0,9990.0,0.0001001001001001001,2018,12
META,2019-01-01,2019-01,2019-01,113.0,,0.0,2019-01,3.0,10191.0,48.0,44.0,10099.0,10102.0,0.0002969708968521085,2019,1
META,2019-02-01,2019-02,2019-02,169.0,,0.0,2019-02,3.0,10360.0,48.0,47.0,10265.0,10268.0,0.000292169848071679,2019,2
META,2019-03-01,2019-03,2019-03,958.0,2019-03,5.0,,0.0,11318.0,53.0,47.0,11218.0,11218.0,0.0,2019,3
META,2019-04-01,2019-04,2019-04,182.0,,0.0,2019-04,3.0,11500.0,53.0,50.0,11397.0,11400.0,0.0002631578947368421,2019,4
META,2019-05-01,2019-05,2019-05,207.0,2019-05,5.0,2019-05,1.0,11707.0,58.0,51.0,11598.0,11599.0,8.621432882145013e-05,2019,5
META,2019-06-01,2019-06,2019-06,20.0,2019-06,3.0,2019-06,1.0,11727.0,61.0,52.0,11614.0,11615.0,8.609556607834697e-05,2019,6
META,2019-07-01,2019-07,2019-07,184.0,2019-07,3.0,,0.0,11911.0,64.0,52.0,11795.0,11795.0,0.0,2019,7
META,2019-08-01,2019-08,2019-08,193.0,,0.0,2019-08,2.0,12104.0,64.0,54.0,11986.0,11988.0,0.0001668335001668335,2019,8
META,2019-09-01,2019-09,2019-09,608.0,2019-09,2.0,2019-09,1.0,12712.0,66.0,55.0,12591.0,12592.0,7.941550190597205e-05,2019,9
META,2019-10-01,2019-10,2019-10,174.0,,0.0,2019-10,2.0,12886.0,66.0,57.0,12763.0,12765.0,0.00015667841754798275,2019,10
META,2019-11-01,2019-11,2019-11,344.0,,0.0,2019-11,1.0,13230.0,66.0,58.0,13106.0,13107.0,7.629510948348211e-05,2019,11
META,2019-12-01,2019-12,2019-12,560.0,2019-12,1.0,2019-12,2.0,13790.0,67.0,60.0,13663.0,13665.0,0.00014635931211123308,2019,12
META,2020-01-01,2020-01,2020-01,643.0,2020-01,1.0,2020-01,1.0,14433.0,68.0,61.0,14304.0,14305.0,6.990562740300595e-05,2020,1
META,2020-02-01,2020-02,2020-02,491.0,,0.0,2020-02,2.0,14924.0,68.0,63.0,14793.0,14795.0,0.00013518080432578573,2020,2
META,2020-03-01,2020-03,2020-03,476.0,2020-03,5.0,2020-03,3.0,15400.0,73.0,66.0,15261.0,15264.0,0.00019654088050314466,2020,3
META,2020-04-01,2020-04,2020-04,143.0,2020-04,1.0,2020-04,3.0,15543.0,74.0,69.0,15400.0,15403.0,0.00019476725313250664,2020,4
META,2020-05-01,2020-05,2020-05,121.0,,0.0,2020-05,1.0,15664.0,74.0,70.0,15520.0,15521.0,6.442883834804459e-05,2020,5
META,2020-06-01,2020-06,2020-06,103.0,,0.0,2020-06,5.0,15767.0,74.0,75.0,15618.0,15623.0,0.00032004096524355116,2020,6
META,2020-07-01,2020-07,2020-07,21.0,2020-07,2.0,2020-07,2.0,15788.0,76.0,77.0,15635.0,15637.0,0.00012790177143953444,2020,7
META,2020-08-01,2020-08,,0.0,,0.0,2020-08,4.0,15788.0,76.0,81.0,15631.0,15635.0,0.00025583626479053407,2020,8
META,2020-09-01,2020-09,2020-09,103.0,,0.0,2020-09,1.0,15891.0,76.0,82.0,15733.0,15734.0,6.355662895640016e-05,2020,9
META,2020-10-01,2020-10,2020-10,381.0,,0.0,,0.0,16272.0,76.0,82.0,16114.0,16114.0,0.0,2020,10
META,2020-11-01,2020-11,2020-11,158.0,2020-11,3.0,2020-11,4.0,16430.0,79.0,86.0,16265.0,16269.0,0.00024586637162702074,2020,11
META,2020-12-01,2020-12,2020-12,156.0,2020-12,1.0,2020-12,1.0,16586.0,80.0,87.0,16419.0,16420.0,6.090133982947625e-05,2020,12
META,2021-01-01,2021-01,2021-01,189.0,,0.0,2021-01,6.0,16775.0,80.0,93.0,16602.0,16608.0,0.000361271676300578,2021,1
META,2021-02-01,2021-02,2021-02,1117.0,,0.0,2021-02,4.0,17892.0,80.0,97.0,17715.0,17719.0,0.00022574637394886846,2021,2
META,2021-03-01,2021-03,2021-03,296.0,2021-03,1.0,2021-03,2.0,18188.0,81.0,99.0,18008.0,18010.0,0.0001110494169905608,2021,3
META,2021-04-01,2021-04,2021-04,164.0,2021-04,1.0,2021-04,4.0,18352.0,82.0,103.0,18167.0,18171.0,0.00022013097793186946,2021,4
META,2021-05-01,2021-05,2021-05,287.0,,0.0,2021-05,11.0,18639.0,82.0,114.0,18443.0,18454.0,0.0005960767313319606,2021,5
META,2021-06-01,2021-06,2021-06,1168.0,,0.0,2021-06,7.0,19807.0,82.0,121.0,19604.0,19611.0,0.0003569425322523074,2021,6
META,2021-07-01,2021-07,2021-07,316.0,2021-07,1.0,2021-07,3.0,20123.0,83.0,124.0,19916.0,19919.0,0.00015060997038003916,2021,7
META,2021-08-01,2021-08,2021-08,237.0,2021-08,1.0,2021-08,2.0,20360.0,84.0,126.0,20150.0,20152.0,9.924573243350536e-05,2021,8
META,2021-09-01,2021-09,2021-09,573.0,2021-09,8.0,2021-09,2.0,20933.0,92.0,128.0,20713.0,20715.0,9.654839488293506e-05,2021,9
META,2021-10-01,2021-10,2021-10,289.0,2021-10,5.0,2021-10,1.0,21222.0,97.0,129.0,20996.0,20997.0,4.76258513120922e-05,2021,10
META,2021-11-01,2021-11,2021-11,189.0,2021-11,3.0,2021-11,2.0,21411.0,100.0,131.0,21180.0,21182.0,9.441979038806533e-05,2021,11
META,2021-12-01,2021-12,2021-12,84.0,,0.0,2021-12,5.0,21495.0,100.0,136.0,21259.0,21264.0,0.00023513920240782543,2021,12
META,2022-01-01,2022-01,2022-01,726.0,,0.0,2022-01,3.0,22221.0,100.0,139.0,21982.0,21985.0,0.0001364566750056857,2022,1
META,2022-02-01,2022-02,2022-02,33.0,2022-02,10.0,2022-02,4.0,22254.0,110.0,143.0,22001.0,22005.0,0.0001817768688934333,2022,2
META,2022-03-01,2022-03,2022-03,24.0,2022-03,5.0,2022-03,4.0,22278.0,115.0,147.0,22016.0,22020.0,0.00018165304268846503,2022,3
MAGDALENA,2015-01-01,2015-01,2015-01,42.0,,0.0,,0.0,42.0,0.0,0.0,42.0,42.0,0.0,2015,1
MAGDALENA,2015-02-01,2015-02,2015-02,233.0,,0.0,,0.0,275.0,0.0,0.0,275.0,275.0,0.0,2015,2
MAGDALENA,2015-03-01,2015-03,2015-03,70.0,,0.0,,0.0,345.0,0.0,0.0,345.0,345.0,0.0,2015,3
MAGDALENA,2015-04-01,2015-04,2015-04,177.0,2015-04,1.0,,0.0,522.0,1.0,0.0,521.0,521.0,0.0,2015,4
MAGDALENA,2015-05-01,2015-05,2015-05,287.0,,0.0,,0.0,809.0,1.0,0.0,808.0,808.0,0.0,2015,5
MAGDALENA,2015-06-01,2015-06,2015-06,557.0,,0.0,,0.0,1366.0,1.0,0.0,1365.0,1365.0,0.0,2015,6
MAGDALENA,2015-07-01,2015-07,2015-07,843.0,2015-07,15.0,,0.0,2209.0,16.0,0.0,2193.0,2193.0,0.0,2015,7
MAGDALENA,2015-08-01,2015-08,2015-08,309.0,2015-08,2.0,,0.0,2518.0,18.0,0.0,2500.0,2500.0,0.0,2015,8
MAGDALENA,2015-09-01,2015-09,2015-09,588.0,2015-09,2.0,2015-09,2.0,3106.0,20.0,2.0,3084.0,3086.0,0.0006480881399870382,2015,9
MAGDALENA,2015-10-01,2015-10,2015-10,156.0,2015-10,1.0,,0.0,3262.0,21.0,2.0,3239.0,3239.0,0.0,2015,10
MAGDALENA,2015-11-01,2015-11,2015-11,232.0,2015-11,1.0,2015-11,1.0,3494.0,22.0,3.0,3469.0,3470.0,0.00028818443804034583,2015,11
MAGDALENA,2015-12-01,2015-12,2015-12,102.0,2015-12,1.0,2015-12,1.0,3596.0,23.0,4.0,3569.0,3570.0,0.00028011204481792715,2015,12
MAGDALENA,2016-01-01,2016-01,2016-01,237.0,2016-01,1.0,2016-01,1.0,3833.0,24.0,5.0,3804.0,3805.0,0.00026281208935611036,2016,1
MAGDALENA,2016-02-01,2016-02,2016-02,362.0,2016-02,6.0,2016-02,1.0,4195.0,30.0,6.0,4159.0,4160.0,0.0002403846153846154,2016,2
MAGDALENA,2016-03-01,2016-03,2016-03,558.0,2016-03,1.0,2016-03,1.0,4753.0,31.0,7.0,4715.0,4716.0,0.00021204410517387616,2016,3
MAGDALENA,2016-04-01,2016-04,2016-04,586.0,2016-04,2.0,,0.0,5339.0,33.0,7.0,5299.0,5299.0,0.0,2016,4
MAGDALENA,2016-05-01,2016-05,2016-05,277.0,2016-05,2.0,2016-05,1.0,5616.0,35.0,8.0,5573.0,5574.0,0.0001794043774668102,2016,5
MAGDALENA,2016-06-01,2016-06,2016-06,444.0,2016-06,2.0,2016-06,2.0,6060.0,37.0,10.0,6013.0,6015.0,0.00033250207813798836,2016,6
MAGDALENA,2016-07-01,2016-07,2016-07,415.0,2016-07,1.0,2016-07,1.0,6475.0,38.0,11.0,6426.0,6427.0,0.00015559358954411078,2016,7
MAGDALENA,2016-08-01,2016-08,2016-08,688.0,,0.0,,0.0,7163.0,38.0,11.0,7114.0,7114.0,0.0,2016,8
MAGDALENA,2016-09-01,2016-09,2016-09,225.0,2016-09,6.0,,0.0,7388.0,44.0,11.0,7333.0,7333.0,0.0,2016,9
MAGDALENA,2016-10-01,2016-10,2016-10,366.0,,0.0,,0.0,7754.0,44.0,11.0,7699.0,7699.0,0.0,2016,10
MAGDALENA,2016-11-01,2016-11,2016-11,660.0,2016-11,9.0,2016-11,2.0,8414.0,53.0,13.0,8348.0,8350.0,0.00023952095808383233,2016,11
MAGDALENA,2016-12-01,2016-12,2016-12,257.0,2016-12,2.0,2016-12,1.0,8671.0,55.0,14.0,8602.0,8603.0,0.0001162385214460072,2016,12
MAGDALENA,2017-01-01,2017-01,2017-01,350.0,2017-01,1.0,2017-01,2.0,9021.0,56.0,16.0,8949.0,8951.0,0.00022343872193051055,2017,1
MAGDALENA,2017-02-01,2017-02,2017-02,297.0,,0.0,2017-02,1.0,9318.0,56.0,17.0,9245.0,9246.0,0.00010815487778498811,2017,2
MAGDALENA,2017-03-01,2017-03,2017-03,412.0,,0.0,2017-03,5.0,9730.0,56.0,22.0,9652.0,9657.0,0.0005177591384487936,2017,3
MAGDALENA,2017-04-01,2017-04,2017-04,393.0,,0.0,2017-04,2.0,10123.0,56.0,24.0,10043.0,10045.0,0.00019910403185664509,2017,4
MAGDALENA,2017-05-01,2017-05,2017-05,492.0,2017-05,1.0,2017-05,1.0,10615.0,57.0,25.0,10533.0,10534.0,9.493070058857034e-05,2017,5
MAGDALENA,2017-06-01,2017-06,2017-06,450.0,,0.0,2017-06,1.0,11065.0,57.0,26.0,10982.0,10983.0,9.104980424292088e-05,2017,6
MAGDALENA,2017-07-01,2017-07,2017-07,388.0,2017-07,5.0,2017-07,2.0,11453.0,62.0,28.0,11363.0,11365.0,0.0001759788825340959,2017,7
MAGDALENA,2017-08-01,2017-08,2017-08,595.0,,0.0,,0.0,12048.0,62.0,28.0,11958.0,11958.0,0.0,2017,8
MAGDALENA,2017-09-01,2017-09,2017-09,337.0,,0.0,2017-09,4.0,12385.0,62.0,32.0,12291.0,12295.0,0.00032533550223668155,2017,9
MAGDALENA,2017-10-01,2017-10,2017-10,388.0,2017-10,3.0,2017-10,2.0,12773.0,65.0,34.0,12674.0,12676.0,0.0001577784790154623,2017,10
MAGDALENA,2017-11-01,2017-11,2017-11,418.0,,0.0,2017-11,2.0,13191.0,65.0,36.0,13090.0,13092.0,0.00015276504735716468,2017,11
MAGDALENA,2017-12-01,2017-12,2017-12,785.0,2017-12,2.0,2017-12,3.0,13976.0,67.0,39.0,13870.0,13873.0,0.0002162473870107403,2017,12
MAGDALENA,2018-01-01,2018-01,2018-01,102.0,2018-01,3.0,2018-01,1.0,14078.0,70.0,40.0,13968.0,13969.0,7.158708568974158e-05,2018,1
MAGDALENA,2018-02-01,2018-02,2018-02,812.0,2018-02,1.0,,0.0,14890.0,71.0,40.0,14779.0,14779.0,0.0,2018,2
MAGDALENA,2018-03-01,2018-03,2018-03,850.0,2018-03,1.0,2018-03,2.0,15740.0,72.0,42.0,15626.0,15628.0,0.0001279754287176862,2018,3
MAGDALENA,2018-04-01,2018-04,2018-04,742.0,2018-04,5.0,2018-04,3.0,16482.0,77.0,45.0,16360.0,16363.0,0.00018334046324023712,2018,4
MAGDALENA,2018-05-01,2018-05,2018-05,677.0,2018-05,6.0,,0.0,17159.0,83.0,45.0,17031.0,17031.0,0.0,2018,5
MAGDALENA,2018-06-01,2018-06,2018-06,914.0,,0.0,2018-06,5.0,18073.0,83.0,50.0,17940.0,17945.0,0.00027862914460852607,2018,6
MAGDALENA,2018-07-01,2018-07,2018-07,593.0,,0.0,2018-07,1.0,18666.0,83.0,51.0,18532.0,18533.0,5.395780499649274e-05,2018,7
MAGDALENA,2018-08-01,2018-08,2018-08,585.0,2018-08,18.0,2018-08,2.0,19251.0,101.0,53.0,19097.0,19099.0,0.00010471752447772135,2018,8
MAGDALENA,2018-09-01,2018-09,2018-09,976.0,,0.0,2018-09,2.0,20227.0,101.0,55.0,20071.0,20073.0,9.963632740497185e-05,2018,9
MAGDALENA,2018-10-01,2018-10,2018-10,1013.0,2018-10,2.0,2018-10,4.0,21240.0,103.0,59.0,21078.0,21082.0,0.0001897353192296746,2018,10
MAGDALENA,2018-11-01,2018-11,2018-11,438.0,2018-11,7.0,2018-11,4.0,21678.0,110.0,63.0,21505.0,21509.0,0.0001859686642800688,2018,11
MAGDALENA,2018-12-01,2018-12,2018-12,75.0,2018-12,27.0,2018-12,2.0,21753.0,137.0,65.0,21551.0,21553.0,9.279450656521133e-05,2018,12
MAGDALENA,2019-01-01,2019-01,2019-01,201.0,,0.0,2019-01,6.0,21954.0,137.0,71.0,21746.0,21752.0,0.0002758367046708349,2019,1
MAGDALENA,2019-02-01,2019-02,2019-02,513.0,2019-02,2.0,2019-02,1.0,22467.0,139.0,72.0,22256.0,22257.0,4.4929685042907847e-05,2019,2
MAGDALENA,2019-03-01,2019-03,2019-03,1243.0,,0.0,2019-03,2.0,23710.0,139.0,74.0,23497.0,23499.0,8.511000468105026e-05,2019,3
MAGDALENA,2019-04-01,2019-04,2019-04,1038.0,2019-04,7.0,2019-04,3.0,24748.0,146.0,77.0,24525.0,24528.0,0.0001223091976516634,2019,4
MAGDALENA,2019-05-01,2019-05,2019-05,906.0,2019-05,4.0,2019-05,4.0,25654.0,150.0,81.0,25423.0,25427.0,0.0001573130923821135,2019,5
MAGDALENA,2019-06-01,2019-06,2019-06,912.0,,0.0,2019-06,6.0,26566.0,150.0,87.0,26329.0,26335.0,0.00022783368141256883,2019,6
MAGDALENA,2019-07-01,2019-07,2019-07,783.0,2019-07,6.0,2019-07,2.0,27349.0,156.0,89.0,27104.0,27106.0,7.378440197742197e-05,2019,7
MAGDALENA,2019-08-01,2019-08,2019-08,668.0,2019-08,5.0,2019-08,6.0,28017.0,161.0,95.0,27761.0,27767.0,0.0002160838405301257,2019,8
MAGDALENA,2019-09-01,2019-09,2019-09,684.0,,0.0,2019-09,4.0,28701.0,161.0,99.0,28441.0,28445.0,0.0001406222534716119,2019,9
MAGDALENA,2019-10-01,2019-10,2019-10,909.0,2019-10,2.0,2019-10,2.0,29610.0,163.0,101.0,29346.0,29348.0,6.814774430966335e-05,2019,10
MAGDALENA,2019-11-01,2019-11,2019-11,419.0,2019-11,2.0,2019-11,2.0,30029.0,165.0,103.0,29761.0,29763.0,6.719752713100158e-05,2019,11
MAGDALENA,2019-12-01,2019-12,2019-12,390.0,,0.0,2019-12,2.0,30419.0,165.0,105.0,30149.0,30151.0,6.633279161553514e-05,2019,12
MAGDALENA,2020-01-01,2020-01,2020-01,253.0,2020-01,4.0,2020-01,5.0,30672.0,169.0,110.0,30393.0,30398.0,0.00016448450555957628,2020,1
MAGDALENA,2020-02-01,2020-02,2020-02,540.0,2020-02,2.0,2020-02,3.0,31212.0,171.0,113.0,30928.0,30931.0,9.699007468235751e-05,2020,2
MAGDALENA,2020-03-01,2020-03,2020-03,659.0,2020-03,4.0,2020-03,10.0,31871.0,175.0,123.0,31573.0,31583.0,0.00031662603299243265,2020,3
MAGDALENA,2020-04-01,2020-04,2020-04,351.0,,0.0,2020-04,6.0,32222.0,175.0,129.0,31918.0,31924.0,0.00018794637263500814,2020,4
MAGDALENA,2020-05-01,2020-05,2020-05,256.0,,0.0,2020-05,6.0,32478.0,175.0,135.0,32168.0,32174.0,0.00018648598247031765,2020,5
MAGDALENA,2020-06-01,2020-06,2020-06,365.0,2020-06,3.0,2020-06,8.0,32843.0,178.0,143.0,32522.0,32530.0,0.0002459268367660621,2020,6
MAGDALENA,2020-07-01,2020-07,2020-07,519.0,2020-07,3.0,2020-07,11.0,33362.0,181.0,154.0,33027.0,33038.0,0.00033294993643683034,2020,7
MAGDALENA,2020-08-01,2020-08,2020-08,450.0,,0.0,2020-08,13.0,33812.0,181.0,167.0,33464.0,33477.0,0.00038832631358843385,2020,8
MAGDALENA,2020-09-01,2020-09,2020-09,477.0,2020-09,1.0,2020-09,6.0,34289.0,182.0,173.0,33934.0,33940.0,0.00017678255745433118,2020,9
MAGDALENA,2020-10-01,2020-10,2020-10,458.0,2020-10,1.0,2020-10,1.0,34747.0,183.0,174.0,34390.0,34391.0,2.9077374894594517e-05,2020,10
MAGDALENA,2020-11-01,2020-11,2020-11,362.0,,0.0,2020-11,4.0,35109.0,183.0,178.0,34748.0,34752.0,0.00011510128913443831,2020,11
MAGDALENA,2020-12-01,2020-12,2020-12,448.0,2020-12,2.0,2020-12,2.0,35557.0,185.0,180.0,35192.0,35194.0,5.6827868386656816e-05,2020,12
MAGDALENA,2021-01-01,2021-01,2021-01,138.0,2021-01,3.0,2021-01,2.0,35695.0,188.0,182.0,35325.0,35327.0,5.6613921363263226e-05,2021,1
MAGDALENA,2021-02-01,2021-02,2021-02,371.0,2021-02,2.0,2021-02,6.0,36066.0,190.0,188.0,35688.0,35694.0,0.00016809547823163558,2021,2
MAGDALENA,2021-03-01,2021-03,2021-03,482.0,,0.0,2021-03,10.0,36548.0,190.0,198.0,36160.0,36170.0,0.0002764722145424385,2021,3
MAGDALENA,2021-04-01,2021-04,2021-04,265.0,2021-04,1.0,2021-04,20.0,36813.0,191.0,218.0,36404.0,36424.0,0.0005490885130683066,2021,4
MAGDALENA,2021-05-01,2021-05,2021-05,316.0,2021-05,3.0,2021-05,6.0,37129.0,194.0,224.0,36711.0,36717.0,0.00016341204346760355,2021,5
MAGDALENA,2021-06-01,2021-06,2021-06,328.0,2021-06,2.0,2021-06,10.0,37457.0,196.0,234.0,37027.0,37037.0,0.00027000027000027,2021,6
MAGDALENA,2021-07-01,2021-07,2021-07,442.0,2021-07,4.0,2021-07,5.0,37899.0,200.0,239.0,37460.0,37465.0,0.00013345789403443215,2021,7
MAGDALENA,2021-08-01,2021-08,2021-08,336.0,2021-08,2.0,2021-08,5.0,38235.0,202.0,244.0,37789.0,37794.0,0.00013229613166111022,2021,8
MAGDALENA,2021-09-01,2021-09,2021-09,354.0,,0.0,2021-09,7.0,38589.0,202.0,251.0,38136.0,38143.0,0.00018351991191044228,2021,9
MAGDALENA,2021-10-01,2021-10,2021-10,122.0,2021-10,2.0,2021-10,10.0,38711.0,204.0,261.0,38246.0,38256.0,0.0002613969050606441,2021,10
MAGDALENA,2021-11-01,2021-11,2021-11,90.0,2021-11,3.0,2021-11,2.0,38801.0,207.0,263.0,38331.0,38333.0,5.2174366733623774e-05,2021,11
MAGDALENA,2021-12-01,2021-12,2021-12,101.0,2021-12,3.0,2021-12,1.0,38902.0,210.0,264.0,38428.0,38429.0,2.6022014624372218e-05,2021,12
MAGDALENA,2022-01-01,2022-01,2022-01,28.0,2022-01,1.0,2022-01,5.0,38930.0,211.0,269.0,38450.0,38455.0,0.0001300221037576388,2022,1
MAGDALENA,2022-02-01,2022-02,2022-02,220.0,2022-02,1.0,2022-02,6.0,39150.0,212.0,275.0,38663.0,38669.0,0.00015516305050557294,2022,2
MAGDALENA,2022-03-01,2022-03,2022-03,168.0,2022-03,4.0,2022-03,2.0,39318.0,216.0,277.0,38825.0,38827.0,5.151054678445412e-05,2022,3
CESAR,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
CESAR,2015-02-01,2015-02,2015-02,4.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,2
CESAR,2015-03-01,2015-03,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,3
CESAR,2015-04-01,2015-04,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,4
CESAR,2015-05-01,2015-05,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,5
CESAR,2015-06-01,2015-06,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,6
CESAR,2015-07-01,2015-07,2015-07,10.0,,0.0,,0.0,14.0,0.0,0.0,14.0,14.0,0.0,2015,7
CESAR,2015-08-01,2015-08,,0.0,,0.0,,0.0,14.0,0.0,0.0,14.0,14.0,0.0,2015,8
CESAR,2015-09-01,2015-09,,0.0,,0.0,,0.0,14.0,0.0,0.0,14.0,14.0,0.0,2015,9
CESAR,2015-10-01,2015-10,,0.0,,0.0,,0.0,14.0,0.0,0.0,14.0,14.0,0.0,2015,10
CESAR,2015-11-01,2015-11,2015-11,9.0,,0.0,,0.0,23.0,0.0,0.0,23.0,23.0,0.0,2015,11
CESAR,2015-12-01,2015-12,,0.0,,0.0,,0.0,23.0,0.0,0.0,23.0,23.0,0.0,2015,12
CESAR,2016-01-01,2016-01,2016-01,10.0,,0.0,,0.0,33.0,0.0,0.0,33.0,33.0,0.0,2016,1
CESAR,2016-02-01,2016-02,,0.0,2016-02,1.0,,0.0,33.0,1.0,0.0,32.0,32.0,0.0,2016,2
CESAR,2016-03-01,2016-03,2016-03,184.0,,0.0,,0.0,217.0,1.0,0.0,216.0,216.0,0.0,2016,3
CESAR,2016-04-01,2016-04,2016-04,362.0,,0.0,,0.0,579.0,1.0,0.0,578.0,578.0,0.0,2016,4
CESAR,2016-05-01,2016-05,2016-05,408.0,2016-05,1.0,,0.0,987.0,2.0,0.0,985.0,985.0,0.0,2016,5
CESAR,2016-06-01,2016-06,2016-06,325.0,,0.0,,0.0,1312.0,2.0,0.0,1310.0,1310.0,0.0,2016,6
CESAR,2016-07-01,2016-07,2016-07,445.0,,0.0,,0.0,1757.0,2.0,0.0,1755.0,1755.0,0.0,2016,7
CESAR,2016-08-01,2016-08,2016-08,608.0,,0.0,,0.0,2365.0,2.0,0.0,2363.0,2363.0,0.0,2016,8
CESAR,2016-09-01,2016-09,2016-09,686.0,2016-09,2.0,,0.0,3051.0,4.0,0.0,3047.0,3047.0,0.0,2016,9
CESAR,2016-10-01,2016-10,2016-10,135.0,2016-10,2.0,2016-10,1.0,3186.0,6.0,1.0,3179.0,3180.0,0.00031446540880503143,2016,10
CESAR,2016-11-01,2016-11,2016-11,448.0,,0.0,2016-11,1.0,3634.0,6.0,2.0,3626.0,3627.0,0.00027570995312930797,2016,11
CESAR,2016-12-01,2016-12,2016-12,238.0,2016-12,1.0,2016-12,1.0,3872.0,7.0,3.0,3862.0,3863.0,0.0002588661661920787,2016,12
CESAR,2017-01-01,2017-01,2017-01,329.0,2017-01,2.0,2017-01,1.0,4201.0,9.0,4.0,4188.0,4189.0,0.00023872045834328001,2017,1
CESAR,2017-02-01,2017-02,2017-02,309.0,2017-02,1.0,,0.0,4510.0,10.0,4.0,4496.0,4496.0,0.0,2017,2
CESAR,2017-03-01,2017-03,2017-03,481.0,,0.0,2017-03,1.0,4991.0,10.0,5.0,4976.0,4977.0,0.00020092425155716296,2017,3
CESAR,2017-04-01,2017-04,2017-04,372.0,2017-04,1.0,,0.0,5363.0,11.0,5.0,5347.0,5347.0,0.0,2017,4
CESAR,2017-05-01,2017-05,2017-05,444.0,2017-05,2.0,2017-05,1.0,5807.0,13.0,6.0,5788.0,5789.0,0.00017274140611504577,2017,5
CESAR,2017-06-01,2017-06,2017-06,476.0,2017-06,2.0,2017-06,1.0,6283.0,15.0,7.0,6261.0,6262.0,0.00015969338869370808,2017,6
CESAR,2017-07-01,2017-07,2017-07,532.0,,0.0,2017-07,3.0,6815.0,15.0,10.0,6790.0,6793.0,0.00044163109082879436,2017,7
CESAR,2017-08-01,2017-08,2017-08,665.0,2017-08,2.0,2017-08,2.0,7480.0,17.0,12.0,7451.0,7453.0,0.0002683483161143164,2017,8
CESAR,2017-09-01,2017-09,2017-09,640.0,2017-09,2.0,2017-09,3.0,8120.0,19.0,15.0,8086.0,8089.0,0.00037087402645568057,2017,9
CESAR,2017-10-01,2017-10,2017-10,364.0,2017-10,3.0,2017-10,3.0,8484.0,22.0,18.0,8444.0,8447.0,0.00035515567657156387,2017,10
CESAR,2017-11-01,2017-11,2017-11,804.0,2017-11,4.0,,0.0,9288.0,26.0,18.0,9244.0,9244.0,0.0,2017,11
CESAR,2017-12-01,2017-12,2017-12,673.0,2017-12,2.0,,0.0,9961.0,28.0,18.0,9915.0,9915.0,0.0,2017,12
CESAR,2018-01-01,2018-01,2018-01,542.0,,0.0,2018-01,1.0,10503.0,28.0,19.0,10456.0,10457.0,9.56297217175098e-05,2018,1
