,Sucursal,Rango_Edad,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
18879,NO DISPONIBLE,45-64,2020-10-01,2020-10,2020-10,952.0,2020-10,6.0,2020-10,16.0,27497.0,42.0,99.0,27475.0,27491.0,0.0005820086573787785,2020,10
18880,NO DISPONIBLE,45-64,2020-11-01,2020-11,2020-11,931.0,2020-11,2.0,2020-11,16.0,28428.0,44.0,115.0,28410.0,28426.0,0.0005628649827622599,2020,11
18881,NO DISPONIBLE,45-64,2020-12-01,2020-12,2020-12,716.0,,0.0,2020-12,18.0,29144.0,44.0,133.0,29126.0,29144.0,0.0006176228383200659,2020,12
18882,NO DISPONIBLE,45-64,2021-01-01,2021-01,2021-01,432.0,2021-01,5.0,2021-01,21.0,29576.0,49.0,154.0,29550.0,29571.0,0.0007101552196408644,2021,1
18883,NO DISPONIBLE,45-64,2021-02-01,2021-02,2021-02,726.0,2021-02,2.0,2021-02,12.0,30302.0,51.0,166.0,30288.0,30300.0,0.00039603960396039607,2021,2
18884,NO DISPONIBLE,45-64,2021-03-01,2021-03,2021-03,978.0,2021-03,3.0,2021-03,11.0,31280.0,54.0,177.0,31266.0,31277.0,0.0003516961345397577,2021,3
18885,NO DISPONIBLE,45-64,2021-04-01,2021-04,2021-04,1002.0,2021-04,1.0,2021-04,26.0,32282.0,55.0,203.0,32255.0,32281.0,0.0008054273411604349,2021,4
18886,NO DISPONIBLE,45-64,2021-05-01,2021-05,2021-05,677.0,2021-05,6.0,2021-05,30.0,32959.0,61.0,233.0,32923.0,32953.0,0.0009103875216217036,2021,5
18887,NO DISPONIBLE,45-64,2021-06-01,2021-06,2021-06,880.0,2021-06,7.0,2021-06,32.0,33839.0,68.0,265.0,33800.0,33832.0,0.0009458500827618822,2021,6
18888,NO DISPONIBLE,45-64,2021-07-01,2021-07,2021-07,533.0,2021-07,2.0,2021-07,18.0,34372.0,70.0,283.0,34352.0,34370.0,0.000523712540005819,2021,7
18889,NO DISPONIBLE,45-64,2021-08-01,2021-08,2021-08,542.0,2021-08,3.0,2021-08,12.0,34914.0,73.0,295.0,34899.0,34911.0,0.0003437312021998797,2021,8
18890,NO DISPONIBLE,45-64,2021-09-01,2021-09,2021-09,431.0,2021-09,9.0,2021-09,9.0,35345.0,82.0,304.0,35327.0,35336.0,0.0002546977586597238,2021,9
18891,NO DISPONIBLE,45-64,2021-10-01,2021-10,2021-10,488.0,2021-10,9.0,2021-10,15.0,35833.0,91.0,319.0,35809.0,35824.0,0.00041871371147833857,2021,10
18892,NO DISPONIBLE,45-64,2021-11-01,2021-11,2021-11,453.0,2021-11,12.0,2021-11,7.0,36286.0,103.0,326.0,36267.0,36274.0,0.00019297568506368199,2021,11
18893,NO DISPONIBLE,45-64,2021-12-01,2021-12,2021-12,609.0,2021-12,9.0,2021-12,11.0,36895.0,112.0,337.0,36875.0,36886.0,0.0002982161253592149,2021,12
18894,NO DISPONIBLE,45-64,2022-01-01,2022-01,2022-01,432.0,2022-01,12.0,2022-01,21.0,37327.0,124.0,358.0,37294.0,37315.0,0.0005627763633927375,2022,1
18895,NO DISPONIBLE,45-64,2022-02-01,2022-02,2022-02,624.0,2022-02,13.0,2022-02,8.0,37951.0,137.0,366.0,37930.0,37938.0,0.00021087036744161527,2022,2
18896,NO DISPONIBLE,45-64,2022-03-01,2022-03,2022-03,284.0,2022-03,18.0,2022-03,15.0,38235.0,155.0,381.0,38202.0,38217.0,0.0003924954863019075,2022,3
18897,NO DISPONIBLE,45-64,2022-04-01,2022-04,,0.0,,0.0,,0.0,38235.0,155.0,381.0,38235.0,38235.0,0.0,2022,4
18898,NO DISPONIBLE,45-64,2022-05-01,2022-05,,0.0,,0.0,,0.0,38235.0,155.0,381.0,38235.0,38235.0,0.0,2022,5
18899,NO DISPONIBLE,45-64,2022-06-01,2022-06,,0.0,,0.0,,0.0,38235.0,155.0,381.0,38235.0,38235.0,0.0,2022,6
18900,NO DISPONIBLE,5-14,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
18901,NO DISPONIBLE,5-14,2015-02-01,2015-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,2
18902,NO DISPONIBLE,5-14,2015-03-01,2015-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,3
18903,NO DISPONIBLE,5-14,2015-04-01,2015-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,4
18904,NO DISPONIBLE,5-14,2015-05-01,2015-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,5
18905,NO DISPONIBLE,5-14,2015-06-01,2015-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,6
18906,NO DISPONIBLE,5-14,2015-07-01,2015-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,7
18907,NO DISPONIBLE,5-14,2015-08-01,2015-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,8
18908,NO DISPONIBLE,5-14,2015-09-01,2015-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,9
18909,NO DISPONIBLE,5-14,2015-10-01,2015-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,10
18910,NO DISPONIBLE,5-14,2015-11-01,2015-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,11
18911,NO DISPONIBLE,5-14,2015-12-01,2015-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,12
18912,NO DISPONIBLE,5-14,2016-01-01,2016-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,1
18913,NO DISPONIBLE,5-14,2016-02-01,2016-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,2
18914,NO DISPONIBLE,5-14,2016-03-01,2016-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,3
18915,NO DISPONIBLE,5-14,2016-04-01,2016-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,4
18916,NO DISPONIBLE,5-14,2016-05-01,2016-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,5
18917,NO DISPONIBLE,5-14,2016-06-01,2016-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,6
18918,NO DISPONIBLE,5-14,2016-07-01,2016-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,7
18919,NO DISPONIBLE,5-14,2016-08-01,2016-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,8
18920,NO DISPONIBLE,5-14,2016-09-01,2016-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,9
18921,NO DISPONIBLE,5-14,2016-10-01,2016-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,10
18922,NO DISPONIBLE,5-14,2016-11-01,2016-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,11
18923,NO DISPONIBLE,5-14,2016-12-01,2016-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,12
18924,NO DISPONIBLE,5-14,2017-01-01,2017-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,1
18925,NO DISPONIBLE,5-14,2017-02-01,2017-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,2
18926,NO DISPONIBLE,5-14,2017-03-01,2017-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,3
18927,NO DISPONIBLE,5-14,2017-04-01,2017-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,4
18928,NO DISPONIBLE,5-14,2017-05-01,2017-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,5
18929,NO DISPONIBLE,5-14,2017-06-01,2017-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,6
18930,NO DISPONIBLE,5-14,2017-07-01,2017-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,7
18931,NO DISPONIBLE,5-14,2017-08-01,2017-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,8
18932,NO DISPONIBLE,5-14,2017-09-01,2017-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,9
18933,NO DISPONIBLE,5-14,2017-10-01,2017-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,10
18934,NO DISPONIBLE,5-14,2017-11-01,2017-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,11
18935,NO DISPONIBLE,5-14,2017-12-01,2017-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,12
18936,NO DISPONIBLE,5-14,2018-01-01,2018-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,1
18937,NO DISPONIBLE,5-14,2018-02-01,2018-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,2
18938,NO DISPONIBLE,5-14,2018-03-01,2018-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,3
18939,NO DISPONIBLE,5-14,2018-04-01,2018-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,4
18940,NO DISPONIBLE,5-14,2018-05-01,2018-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,5
18941,NO DISPONIBLE,5-14,2018-06-01,2018-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,6
18942,NO DISPONIBLE,5-14,2018-07-01,2018-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,7
18943,NO DISPONIBLE,5-14,2018-08-01,2018-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,8
18944,NO DISPONIBLE,5-14,2018-09-01,2018-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,9
18945,NO DISPONIBLE,5-14,2018-10-01,2018-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,10
18946,NO DISPONIBLE,5-14,2018-11-01,2018-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,11
18947,NO DISPONIBLE,5-14,2018-12-01,2018-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,12
18948,NO DISPONIBLE,5-14,2019-01-01,2019-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,1
18949,NO DISPONIBLE,5-14,2019-02-01,2019-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,2
18950,NO DISPONIBLE,5-14,2019-03-01,2019-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,3
18951,NO DISPONIBLE,5-14,2019-04-01,2019-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,4
18952,NO DISPONIBLE,5-14,2019-05-01,2019-05,2019-05,110.0,,0.0,,0.0,110.0,0.0,0.0,110.0,110.0,0.0,2019,5
18953,NO DISPONIBLE,5-14,2019-06-01,2019-06,2019-06,229.0,,0.0,,0.0,339.0,0.0,0.0,339.0,339.0,0.0,2019,6
18954,NO DISPONIBLE,5-14,2019-07-01,2019-07,2019-07,243.0,,0.0,,0.0,582.0,0.0,0.0,582.0,582.0,0.0,2019,7
18955,NO DISPONIBLE,5-14,2019-08-01,2019-08,2019-08,460.0,,0.0,,0.0,1042.0,0.0,0.0,1042.0,1042.0,0.0,2019,8
18956,NO DISPONIBLE,5-14,2019-09-01,2019-09,2019-09,512.0,2019-09,1.0,,0.0,1554.0,1.0,0.0,1553.0,1553.0,0.0,2019,9
18957,NO DISPONIBLE,5-14,2019-10-01,2019-10,2019-10,430.0,,0.0,,0.0,1984.0,1.0,0.0,1984.0,1984.0,0.0,2019,10
18958,NO DISPONIBLE,5-14,2019-11-01,2019-11,2019-11,429.0,2019-11,1.0,,0.0,2413.0,2.0,0.0,2412.0,2412.0,0.0,2019,11
18959,NO DISPONIBLE,5-14,2019-12-01,2019-12,2019-12,354.0,,0.0,,0.0,2767.0,2.0,0.0,2767.0,2767.0,0.0,2019,12
18960,NO DISPONIBLE,5-14,2020-01-01,2020-01,2020-01,379.0,,0.0,,0.0,3146.0,2.0,0.0,3146.0,3146.0,0.0,2020,1
18961,NO DISPONIBLE,5-14,2020-02-01,2020-02,2020-02,605.0,,0.0,2020-02,1.0,3751.0,2.0,1.0,3750.0,3751.0,0.00026659557451346307,2020,2
18962,NO DISPONIBLE,5-14,2020-03-01,2020-03,2020-03,492.0,2020-03,2.0,,0.0,4243.0,4.0,1.0,4241.0,4241.0,0.0,2020,3
18963,NO DISPONIBLE,5-14,2020-04-01,2020-04,2020-04,593.0,,0.0,,0.0,4836.0,4.0,1.0,4836.0,4836.0,0.0,2020,4
18964,NO DISPONIBLE,5-14,2020-05-01,2020-05,2020-05,496.0,,0.0,,0.0,5332.0,4.0,1.0,5332.0,5332.0,0.0,2020,5
18965,NO DISPONIBLE,5-14,2020-06-01,2020-06,2020-06,383.0,,0.0,2020-06,2.0,5715.0,4.0,3.0,5713.0,5715.0,0.00034995625546806647,2020,6
18966,NO DISPONIBLE,5-14,2020-07-01,2020-07,2020-07,271.0,,0.0,,0.0,5986.0,4.0,3.0,5986.0,5986.0,0.0,2020,7
18967,NO DISPONIBLE,5-14,2020-08-01,2020-08,2020-08,405.0,,0.0,,0.0,6391.0,4.0,3.0,6391.0,6391.0,0.0,2020,8
18968,NO DISPONIBLE,5-14,2020-09-01,2020-09,2020-09,310.0,,0.0,2020-09,1.0,6701.0,4.0,4.0,6700.0,6701.0,0.00014923145799134458,2020,9
18969,NO DISPONIBLE,5-14,2020-10-01,2020-10,2020-10,259.0,2020-10,4.0,2020-10,1.0,6960.0,8.0,5.0,6955.0,6956.0,0.0001437607820586544,2020,10
18970,NO DISPONIBLE,5-14,2020-11-01,2020-11,2020-11,251.0,,0.0,,0.0,7211.0,8.0,5.0,7211.0,7211.0,0.0,2020,11
18971,NO DISPONIBLE,5-14,2020-12-01,2020-12,2020-12,292.0,2020-12,1.0,2020-12,1.0,7503.0,9.0,6.0,7501.0,7502.0,0.00013329778725673153,2020,12
18972,NO DISPONIBLE,5-14,2021-01-01,2021-01,2021-01,145.0,,0.0,,0.0,7648.0,9.0,6.0,7648.0,7648.0,0.0,2021,1
18973,NO DISPONIBLE,5-14,2021-02-01,2021-02,2021-02,306.0,2021-02,1.0,,0.0,7954.0,10.0,6.0,7953.0,7953.0,0.0,2021,2
18974,NO DISPONIBLE,5-14,2021-03-01,2021-03,2021-03,381.0,,0.0,2021-03,1.0,8335.0,10.0,7.0,8334.0,8335.0,0.0001199760047990402,2021,3
18975,NO DISPONIBLE,5-14,2021-04-01,2021-04,2021-04,390.0,,0.0,,0.0,8725.0,10.0,7.0,8725.0,8725.0,0.0,2021,4
18976,NO DISPONIBLE,5-14,2021-05-01,2021-05,2021-05,250.0,,0.0,,0.0,8975.0,10.0,7.0,8975.0,8975.0,0.0,2021,5
18977,NO DISPONIBLE,5-14,2021-06-01,2021-06,2021-06,273.0,2021-06,1.0,,0.0,9248.0,11.0,7.0,9247.0,9247.0,0.0,2021,6
18978,NO DISPONIBLE,5-14,2021-07-01,2021-07,2021-07,165.0,,0.0,2021-07,1.0,9413.0,11.0,8.0,9412.0,9413.0,0.00010623605651758207,2021,7
18979,NO DISPONIBLE,5-14,2021-08-01,2021-08,2021-08,210.0,,0.0,,0.0,9623.0,11.0,8.0,9623.0,9623.0,0.0,2021,8
18980,NO DISPONIBLE,5-14,2021-09-01,2021-09,2021-09,187.0,2021-09,1.0,2021-09,1.0,9810.0,12.0,9.0,9808.0,9809.0,0.00010194719135487817,2021,9
18981,NO DISPONIBLE,5-14,2021-10-01,2021-10,2021-10,217.0,2021-10,1.0,,0.0,10027.0,13.0,9.0,10026.0,10026.0,0.0,2021,10
18982,NO DISPONIBLE,5-14,2021-11-01,2021-11,2021-11,231.0,2021-11,3.0,2021-11,1.0,10258.0,16.0,10.0,10254.0,10255.0,9.751340809361287e-05,2021,11
18983,NO DISPONIBLE,5-14,2021-12-01,2021-12,2021-12,267.0,2021-12,3.0,2021-12,1.0,10525.0,19.0,11.0,10521.0,10522.0,9.503896597605019e-05,2021,12
18984,NO DISPONIBLE,5-14,2022-01-01,2022-01,2022-01,189.0,2022-01,1.0,2022-01,1.0,10714.0,20.0,12.0,10712.0,10713.0,9.334453467749463e-05,2022,1
18985,NO DISPONIBLE,5-14,2022-02-01,2022-02,2022-02,283.0,2022-02,3.0,2022-02,2.0,10997.0,23.0,14.0,10992.0,10994.0,0.00018191740949608878,2022,2
18986,NO DISPONIBLE,5-14,2022-03-01,2022-03,2022-03,155.0,2022-03,1.0,2022-03,1.0,11152.0,24.0,15.0,11150.0,11151.0,8.96780557797507e-05,2022,3
18987,NO DISPONIBLE,5-14,2022-04-01,2022-04,,0.0,,0.0,,0.0,11152.0,24.0,15.0,11152.0,11152.0,0.0,2022,4
18988,NO DISPONIBLE,5-14,2022-05-01,2022-05,,0.0,,0.0,,0.0,11152.0,24.0,15.0,11152.0,11152.0,0.0,2022,5
18989,NO DISPONIBLE,5-14,2022-06-01,2022-06,,0.0,,0.0,,0.0,11152.0,24.0,15.0,11152.0,11152.0,0.0,2022,6
18990,NO DISPONIBLE,85-99,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
18991,NO DISPONIBLE,85-99,2015-02-01,2015-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,2
18992,NO DISPONIBLE,85-99,2015-03-01,2015-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,3
18993,NO DISPONIBLE,85-99,2015-04-01,2015-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,4
18994,NO DISPONIBLE,85-99,2015-05-01,2015-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,5
18995,NO DISPONIBLE,85-99,2015-06-01,2015-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,6
18996,NO DISPONIBLE,85-99,2015-07-01,2015-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,7
18997,NO DISPONIBLE,85-99,2015-08-01,2015-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,8
18998,NO DISPONIBLE,85-99,2015-09-01,2015-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,9
18999,NO DISPONIBLE,85-99,2015-10-01,2015-10,,0.0,,0.0,2015-10,1.0,0.0,0.0,1.0,-1.0,0.0,inf,2015,10
19000,NO DISPONIBLE,85-99,2015-11-01,2015-11,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2015,11
19001,NO DISPONIBLE,85-99,2015-12-01,2015-12,,0.0,,0.0,2015-12,1.0,0.0,0.0,2.0,-1.0,0.0,inf,2015,12
19002,NO DISPONIBLE,85-99,2016-01-01,2016-01,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,1
19003,NO DISPONIBLE,85-99,2016-02-01,2016-02,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,2
19004,NO DISPONIBLE,85-99,2016-03-01,2016-03,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,3
19005,NO DISPONIBLE,85-99,2016-04-01,2016-04,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,4
19006,NO DISPONIBLE,85-99,2016-05-01,2016-05,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,5
19007,NO DISPONIBLE,85-99,2016-06-01,2016-06,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,6
19008,NO DISPONIBLE,85-99,2016-07-01,2016-07,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,7
19009,NO DISPONIBLE,85-99,2016-08-01,2016-08,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,8
19010,NO DISPONIBLE,85-99,2016-09-01,2016-09,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,9
19011,NO DISPONIBLE,85-99,2016-10-01,2016-10,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,10
19012,NO DISPONIBLE,85-99,2016-11-01,2016-11,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,,2016,11
19013,NO DISPONIBLE,85-99,2016-12-01,2016-12,,0.0,,0.0,2016-12,1.0,0.0,0.0,3.0,-1.0,0.0,inf,2016,12
19014,NO DISPONIBLE,85-99,2017-01-01,2017-01,,0.0,,0.0,2017-01,1.0,0.0,0.0,4.0,-1.0,0.0,inf,2017,1
19015,NO DISPONIBLE,85-99,2017-02-01,2017-02,,0.0,,0.0,2017-02,1.0,0.0,0.0,5.0,-1.0,0.0,inf,2017,2
19016,NO DISPONIBLE,85-99,2017-03-01,2017-03,,0.0,,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,,2017,3
19017,NO DISPONIBLE,85-99,2017-04-01,2017-04,,0.0,,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,,2017,4
19018,NO DISPONIBLE,85-99,2017-05-01,2017-05,,0.0,,0.0,2017-05,2.0,0.0,0.0,7.0,-2.0,0.0,inf,2017,5
19019,NO DISPONIBLE,85-99,2017-06-01,2017-06,,0.0,,0.0,2017-06,1.0,0.0,0.0,8.0,-1.0,0.0,inf,2017,6
19020,NO DISPONIBLE,85-99,2017-07-01,2017-07,,0.0,,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,,2017,7
19021,NO DISPONIBLE,85-99,2017-08-01,2017-08,,0.0,,0.0,2017-08,1.0,0.0,0.0,9.0,-1.0,0.0,inf,2017,8
19022,NO DISPONIBLE,85-99,2017-09-01,2017-09,,0.0,,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,,2017,9
19023,NO DISPONIBLE,85-99,2017-10-01,2017-10,,0.0,,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,,2017,10
19024,NO DISPONIBLE,85-99,2017-11-01,2017-11,,0.0,,0.0,2017-11,2.0,0.0,0.0,11.0,-2.0,0.0,inf,2017,11
19025,NO DISPONIBLE,85-99,2017-12-01,2017-12,,0.0,,0.0,2017-12,1.0,0.0,0.0,12.0,-1.0,0.0,inf,2017,12
19026,NO DISPONIBLE,85-99,2018-01-01,2018-01,,0.0,,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,,2018,1
19027,NO DISPONIBLE,85-99,2018-02-01,2018-02,,0.0,,0.0,2018-02,1.0,0.0,0.0,13.0,-1.0,0.0,inf,2018,2
19028,NO DISPONIBLE,85-99,2018-03-01,2018-03,,0.0,,0.0,,0.0,0.0,0.0,13.0,0.0,0.0,,2018,3
19029,NO DISPONIBLE,85-99,2018-04-01,2018-04,,0.0,,0.0,2018-04,2.0,0.0,0.0,15.0,-2.0,0.0,inf,2018,4
19030,NO DISPONIBLE,85-99,2018-05-01,2018-05,,0.0,,0.0,2018-05,2.0,0.0,0.0,17.0,-2.0,0.0,inf,2018,5
19031,NO DISPONIBLE,85-99,2018-06-01,2018-06,,0.0,,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,,2018,6
19032,NO DISPONIBLE,85-99,2018-07-01,2018-07,,0.0,,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,,2018,7
19033,NO DISPONIBLE,85-99,2018-08-01,2018-08,,0.0,,0.0,2018-08,1.0,0.0,0.0,18.0,-1.0,0.0,inf,2018,8
19034,NO DISPONIBLE,85-99,2018-09-01,2018-09,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2018,9
19035,NO DISPONIBLE,85-99,2018-10-01,2018-10,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2018,10
19036,NO DISPONIBLE,85-99,2018-11-01,2018-11,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2018,11
19037,NO DISPONIBLE,85-99,2018-12-01,2018-12,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2018,12
19038,NO DISPONIBLE,85-99,2019-01-01,2019-01,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2019,1
19039,NO DISPONIBLE,85-99,2019-02-01,2019-02,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2019,2
19040,NO DISPONIBLE,85-99,2019-03-01,2019-03,,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,2019,3
19041,NO DISPONIBLE,85-99,2019-04-01,2019-04,,0.0,,0.0,2019-04,1.0,0.0,0.0,19.0,-1.0,0.0,inf,2019,4
19042,NO DISPONIBLE,85-99,2019-05-01,2019-05,2019-05,10.0,,0.0,,0.0,10.0,0.0,19.0,10.0,10.0,0.0,2019,5
19043,NO DISPONIBLE,85-99,2019-06-01,2019-06,2019-06,61.0,,0.0,,0.0,71.0,0.0,19.0,71.0,71.0,0.0,2019,6
19044,NO DISPONIBLE,85-99,2019-07-01,2019-07,2019-07,88.0,,0.0,2019-07,2.0,159.0,0.0,21.0,157.0,159.0,0.012578616352201259,2019,7
19045,NO DISPONIBLE,85-99,2019-08-01,2019-08,2019-08,93.0,2019-08,1.0,2019-08,2.0,252.0,1.0,23.0,249.0,251.0,0.00796812749003984,2019,8
19046,NO DISPONIBLE,85-99,2019-09-01,2019-09,2019-09,225.0,2019-09,1.0,2019-09,1.0,477.0,2.0,24.0,475.0,476.0,0.0021008403361344537,2019,9
19047,NO DISPONIBLE,85-99,2019-10-01,2019-10,2019-10,166.0,2019-10,2.0,2019-10,4.0,643.0,4.0,28.0,637.0,641.0,0.0062402496099844,2019,10
19048,NO DISPONIBLE,85-99,2019-11-01,2019-11,2019-11,210.0,,0.0,2019-11,2.0,853.0,4.0,30.0,851.0,853.0,0.0023446658851113715,2019,11
19049,NO DISPONIBLE,85-99,2019-12-01,2019-12,2019-12,194.0,,0.0,2019-12,6.0,1047.0,4.0,36.0,1041.0,1047.0,0.0057306590257879654,2019,12
19050,NO DISPONIBLE,85-99,2020-01-01,2020-01,2020-01,219.0,2020-01,2.0,2020-01,5.0,1266.0,6.0,41.0,1259.0,1264.0,0.003955696202531646,2020,1
19051,NO DISPONIBLE,85-99,2020-02-01,2020-02,2020-02,255.0,2020-02,1.0,2020-02,9.0,1521.0,7.0,50.0,1511.0,1520.0,0.0059210526315789476,2020,2
19052,NO DISPONIBLE,85-99,2020-03-01,2020-03,2020-03,283.0,2020-03,2.0,2020-03,13.0,1804.0,9.0,63.0,1789.0,1802.0,0.007214206437291898,2020,3
19053,NO DISPONIBLE,85-99,2020-04-01,2020-04,2020-04,187.0,,0.0,2020-04,9.0,1991.0,9.0,72.0,1982.0,1991.0,0.0045203415369161224,2020,4
19054,NO DISPONIBLE,85-99,2020-05-01,2020-05,2020-05,167.0,2020-05,2.0,2020-05,7.0,2158.0,11.0,79.0,2149.0,2156.0,0.003246753246753247,2020,5
