Sucursal,Rango_Edad,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
CESAR,15-44,2018-03-01,2018-03,2018-03,361.0,2018-03,1.0,2018-03,1.0,6101.0,10.0,7.0,6099.0,6100.0,16.39344262295082,2018,3
CESAR,15-44,2018-04-01,2018-04,2018-04,411.0,,0.0,,0.0,6512.0,10.0,7.0,6512.0,6512.0,0.0,2018,4
CESAR,15-44,2018-05-01,2018-05,2018-05,410.0,2018-05,2.0,,0.0,6922.0,12.0,7.0,6920.0,6920.0,0.0,2018,5
CESAR,15-44,2018-06-01,2018-06,2018-06,322.0,,0.0,,0.0,7244.0,12.0,7.0,7244.0,7244.0,0.0,2018,6
CESAR,15-44,2018-07-01,2018-07,2018-07,328.0,2018-07,2.0,,0.0,7572.0,14.0,7.0,7570.0,7570.0,0.0,2018,7
CESAR,15-44,2018-08-01,2018-08,2018-08,478.0,,0.0,,0.0,8050.0,14.0,7.0,8050.0,8050.0,0.0,2018,8
CESAR,15-44,2018-09-01,2018-09,2018-09,386.0,2018-09,1.0,,0.0,8436.0,15.0,7.0,8435.0,8435.0,0.0,2018,9
CESAR,15-44,2018-10-01,2018-10,2018-10,403.0,2018-10,1.0,2018-10,1.0,8839.0,16.0,8.0,8837.0,8838.0,11.31477709889115,2018,10
CESAR,15-44,2018-11-01,2018-11,2018-11,364.0,,0.0,,0.0,9203.0,16.0,8.0,9203.0,9203.0,0.0,2018,11
CESAR,15-44,2018-12-01,2018-12,2018-12,242.0,,0.0,2018-12,1.0,9445.0,16.0,9.0,9444.0,9445.0,10.587612493382741,2018,12
CESAR,15-44,2019-01-01,2019-01,2019-01,137.0,2019-01,2.0,,0.0,9582.0,18.0,9.0,9580.0,9580.0,0.0,2019,1
CESAR,15-44,2019-02-01,2019-02,2019-02,261.0,,0.0,,0.0,9843.0,18.0,9.0,9843.0,9843.0,0.0,2019,2
CESAR,15-44,2019-03-01,2019-03,2019-03,273.0,,0.0,2019-03,1.0,10116.0,18.0,10.0,10115.0,10116.0,9.885330170027679,2019,3
CESAR,15-44,2019-04-01,2019-04,2019-04,441.0,2019-04,3.0,,0.0,10557.0,21.0,10.0,10554.0,10554.0,0.0,2019,4
CESAR,15-44,2019-05-01,2019-05,2019-05,354.0,2019-05,2.0,2019-05,1.0,10911.0,23.0,11.0,10908.0,10909.0,9.166743056192136,2019,5
CESAR,15-44,2019-06-01,2019-06,2019-06,213.0,2019-06,2.0,2019-06,1.0,11124.0,25.0,12.0,11121.0,11122.0,8.991188635137565,2019,6
CESAR,15-44,2019-07-01,2019-07,2019-07,325.0,,0.0,,0.0,11449.0,25.0,12.0,11449.0,11449.0,0.0,2019,7
CESAR,15-44,2019-08-01,2019-08,2019-08,376.0,,0.0,2019-08,1.0,11825.0,25.0,13.0,11824.0,11825.0,8.456659619450317,2019,8
CESAR,15-44,2019-09-01,2019-09,2019-09,359.0,,0.0,2019-09,1.0,12184.0,25.0,14.0,12183.0,12184.0,8.207485226526591,2019,9
CESAR,15-44,2019-10-01,2019-10,2019-10,356.0,,0.0,,0.0,12540.0,25.0,14.0,12540.0,12540.0,0.0,2019,10
CESAR,15-44,2019-11-01,2019-11,2019-11,324.0,2019-11,4.0,2019-11,1.0,12864.0,29.0,15.0,12859.0,12860.0,7.776049766718506,2019,11
CESAR,15-44,2019-12-01,2019-12,2019-12,212.0,2019-12,4.0,,0.0,13076.0,33.0,15.0,13072.0,13072.0,0.0,2019,12
CESAR,15-44,2020-01-01,2020-01,2020-01,126.0,2020-01,3.0,2020-01,1.0,13202.0,36.0,16.0,13198.0,13199.0,7.576331540268202,2020,1
CESAR,15-44,2020-02-01,2020-02,2020-02,322.0,2020-02,2.0,,0.0,13524.0,38.0,16.0,13522.0,13522.0,0.0,2020,2
CESAR,15-44,2020-03-01,2020-03,2020-03,278.0,2020-03,2.0,,0.0,13802.0,40.0,16.0,13800.0,13800.0,0.0,2020,3
CESAR,15-44,2020-04-01,2020-04,2020-04,85.0,,0.0,,0.0,13887.0,40.0,16.0,13887.0,13887.0,0.0,2020,4
CESAR,15-44,2020-05-01,2020-05,2020-05,87.0,2020-05,2.0,2020-05,1.0,13974.0,42.0,17.0,13971.0,13972.0,7.1571714858288,2020,5
CESAR,15-44,2020-06-01,2020-06,2020-06,110.0,,0.0,2020-06,2.0,14084.0,42.0,19.0,14082.0,14084.0,14.200511218403863,2020,6
CESAR,15-44,2020-07-01,2020-07,2020-07,128.0,2020-07,1.0,,0.0,14212.0,43.0,19.0,14211.0,14211.0,0.0,2020,7
CESAR,15-44,2020-08-01,2020-08,2020-08,125.0,,0.0,2020-08,1.0,14337.0,43.0,20.0,14336.0,14337.0,6.974959893980611,2020,8
CESAR,15-44,2020-09-01,2020-09,2020-09,141.0,2020-09,1.0,,0.0,14478.0,44.0,20.0,14477.0,14477.0,0.0,2020,9
CESAR,15-44,2020-10-01,2020-10,2020-10,155.0,,0.0,2020-10,1.0,14633.0,44.0,21.0,14632.0,14633.0,6.8338686530444885,2020,10
CESAR,15-44,2020-11-01,2020-11,2020-11,223.0,,0.0,2020-11,1.0,14856.0,44.0,22.0,14855.0,14856.0,6.731287022078622,2020,11
CESAR,15-44,2020-12-01,2020-12,2020-12,193.0,,0.0,,0.0,15049.0,44.0,22.0,15049.0,15049.0,0.0,2020,12
CESAR,15-44,2021-01-01,2021-01,2021-01,202.0,,0.0,,0.0,15251.0,44.0,22.0,15251.0,15251.0,0.0,2021,1
CESAR,15-44,2021-02-01,2021-02,2021-02,204.0,2021-02,1.0,,0.0,15455.0,45.0,22.0,15454.0,15454.0,0.0,2021,2
CESAR,15-44,2021-03-01,2021-03,2021-03,239.0,2021-03,2.0,2021-03,2.0,15694.0,47.0,24.0,15690.0,15692.0,12.745347947998981,2021,3
CESAR,15-44,2021-04-01,2021-04,2021-04,148.0,,0.0,2021-04,1.0,15842.0,47.0,25.0,15841.0,15842.0,6.312334301224593,2021,4
CESAR,15-44,2021-05-01,2021-05,2021-05,159.0,2021-05,1.0,2021-05,1.0,16001.0,48.0,26.0,15999.0,16000.0,6.25,2021,5
CESAR,15-44,2021-06-01,2021-06,2021-06,88.0,,0.0,,0.0,16089.0,48.0,26.0,16089.0,16089.0,0.0,2021,6
CESAR,15-44,2021-07-01,2021-07,2021-07,257.0,,0.0,2021-07,1.0,16346.0,48.0,27.0,16345.0,16346.0,6.117704637220115,2021,7
CESAR,15-44,2021-08-01,2021-08,2021-08,200.0,,0.0,2021-08,1.0,16546.0,48.0,28.0,16545.0,16546.0,6.043756799226399,2021,8
CESAR,15-44,2021-09-01,2021-09,2021-09,324.0,,0.0,2021-09,1.0,16870.0,48.0,29.0,16869.0,16870.0,5.927682276229994,2021,9
CESAR,15-44,2021-10-01,2021-10,2021-10,157.0,2021-10,3.0,,0.0,17027.0,51.0,29.0,17024.0,17024.0,0.0,2021,10
CESAR,15-44,2021-11-01,2021-11,2021-11,63.0,,0.0,2021-11,1.0,17090.0,51.0,30.0,17089.0,17090.0,5.851375073142188,2021,11
CESAR,15-44,2021-12-01,2021-12,2021-12,65.0,,0.0,2021-12,1.0,17155.0,51.0,31.0,17154.0,17155.0,5.829204313611192,2021,12
CESAR,15-44,2022-01-01,2022-01,2022-01,149.0,,0.0,,0.0,17304.0,51.0,31.0,17304.0,17304.0,0.0,2022,1
CESAR,15-44,2022-02-01,2022-02,2022-02,65.0,,0.0,2022-02,1.0,17369.0,51.0,32.0,17368.0,17369.0,5.757383844780931,2022,2
CESAR,15-44,2022-03-01,2022-03,2022-03,49.0,,0.0,,0.0,17418.0,51.0,32.0,17418.0,17418.0,0.0,2022,3
CESAR,15-44,2022-04-01,2022-04,,0.0,,0.0,,0.0,17418.0,51.0,32.0,17418.0,17418.0,0.0,2022,4
CESAR,15-44,2022-05-01,2022-05,,0.0,,0.0,,0.0,17418.0,51.0,32.0,17418.0,17418.0,0.0,2022,5
CESAR,15-44,2022-06-01,2022-06,,0.0,,0.0,,0.0,17418.0,51.0,32.0,17418.0,17418.0,0.0,2022,6
CESAR,65-84,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
CESAR,65-84,2015-02-01,2015-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,2
CESAR,65-84,2015-03-01,2015-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,3
CESAR,65-84,2015-04-01,2015-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,4
CESAR,65-84,2015-05-01,2015-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,5
CESAR,65-84,2015-06-01,2015-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,6
CESAR,65-84,2015-07-01,2015-07,2015-07,2.0,,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2015,7
CESAR,65-84,2015-08-01,2015-08,,0.0,,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2015,8
CESAR,65-84,2015-09-01,2015-09,,0.0,,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2015,9
CESAR,65-84,2015-10-01,2015-10,,0.0,,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2015,10
CESAR,65-84,2015-11-01,2015-11,,0.0,,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2015,11
CESAR,65-84,2015-12-01,2015-12,,0.0,,0.0,,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2015,12
CESAR,65-84,2016-01-01,2016-01,2016-01,1.0,,0.0,,0.0,3.0,0.0,0.0,3.0,3.0,0.0,2016,1
CESAR,65-84,2016-02-01,2016-02,,0.0,,0.0,,0.0,3.0,0.0,0.0,3.0,3.0,0.0,2016,2
CESAR,65-84,2016-03-01,2016-03,2016-03,19.0,,0.0,,0.0,22.0,0.0,0.0,22.0,22.0,0.0,2016,3
CESAR,65-84,2016-04-01,2016-04,2016-04,48.0,,0.0,,0.0,70.0,0.0,0.0,70.0,70.0,0.0,2016,4
CESAR,65-84,2016-05-01,2016-05,2016-05,50.0,,0.0,,0.0,120.0,0.0,0.0,120.0,120.0,0.0,2016,5
CESAR,65-84,2016-06-01,2016-06,2016-06,37.0,,0.0,,0.0,157.0,0.0,0.0,157.0,157.0,0.0,2016,6
CESAR,65-84,2016-07-01,2016-07,2016-07,40.0,,0.0,,0.0,197.0,0.0,0.0,197.0,197.0,0.0,2016,7
CESAR,65-84,2016-08-01,2016-08,2016-08,65.0,,0.0,,0.0,262.0,0.0,0.0,262.0,262.0,0.0,2016,8
CESAR,65-84,2016-09-01,2016-09,2016-09,56.0,2016-09,1.0,,0.0,318.0,1.0,0.0,317.0,317.0,0.0,2016,9
CESAR,65-84,2016-10-01,2016-10,2016-10,18.0,,0.0,,0.0,336.0,1.0,0.0,336.0,336.0,0.0,2016,10
CESAR,65-84,2016-11-01,2016-11,2016-11,44.0,,0.0,2016-11,1.0,380.0,1.0,1.0,379.0,380.0,263.1578947368421,2016,11
CESAR,65-84,2016-12-01,2016-12,2016-12,24.0,2016-12,1.0,2016-12,1.0,404.0,2.0,2.0,402.0,403.0,248.13895781637717,2016,12
CESAR,65-84,2017-01-01,2017-01,2017-01,35.0,2017-01,1.0,2017-01,1.0,439.0,3.0,3.0,437.0,438.0,228.31050228310502,2017,1
CESAR,65-84,2017-02-01,2017-02,2017-02,36.0,,0.0,,0.0,475.0,3.0,3.0,475.0,475.0,0.0,2017,2
CESAR,65-84,2017-03-01,2017-03,2017-03,67.0,,0.0,2017-03,1.0,542.0,3.0,4.0,541.0,542.0,184.50184501845018,2017,3
CESAR,65-84,2017-04-01,2017-04,2017-04,40.0,2017-04,1.0,,0.0,582.0,4.0,4.0,581.0,581.0,0.0,2017,4
CESAR,65-84,2017-05-01,2017-05,2017-05,51.0,2017-05,2.0,,0.0,633.0,6.0,4.0,631.0,631.0,0.0,2017,5
CESAR,65-84,2017-06-01,2017-06,2017-06,63.0,,0.0,,0.0,696.0,6.0,4.0,696.0,696.0,0.0,2017,6
CESAR,65-84,2017-07-01,2017-07,2017-07,69.0,,0.0,,0.0,765.0,6.0,4.0,765.0,765.0,0.0,2017,7
CESAR,65-84,2017-08-01,2017-08,2017-08,75.0,,0.0,2017-08,1.0,840.0,6.0,5.0,839.0,840.0,119.04761904761907,2017,8
CESAR,65-84,2017-09-01,2017-09,2017-09,78.0,2017-09,1.0,2017-09,2.0,918.0,7.0,7.0,915.0,917.0,218.10250817884406,2017,9
CESAR,65-84,2017-10-01,2017-10,2017-10,34.0,2017-10,3.0,2017-10,2.0,952.0,10.0,9.0,947.0,949.0,210.7481559536354,2017,10
CESAR,65-84,2017-11-01,2017-11,2017-11,88.0,,0.0,,0.0,1040.0,10.0,9.0,1040.0,1040.0,0.0,2017,11
CESAR,65-84,2017-12-01,2017-12,2017-12,74.0,2017-12,1.0,,0.0,1114.0,11.0,9.0,1113.0,1113.0,0.0,2017,12
CESAR,65-84,2018-01-01,2018-01,2018-01,53.0,,0.0,,0.0,1167.0,11.0,9.0,1167.0,1167.0,0.0,2018,1
CESAR,65-84,2018-02-01,2018-02,2018-02,98.0,,0.0,2018-02,1.0,1265.0,11.0,10.0,1264.0,1265.0,79.05138339920948,2018,2
CESAR,65-84,2018-03-01,2018-03,2018-03,86.0,,0.0,2018-03,1.0,1351.0,11.0,11.0,1350.0,1351.0,74.01924500370096,2018,3
CESAR,65-84,2018-04-01,2018-04,2018-04,104.0,,0.0,,0.0,1455.0,11.0,11.0,1455.0,1455.0,0.0,2018,4
CESAR,65-84,2018-05-01,2018-05,2018-05,95.0,,0.0,,0.0,1550.0,11.0,11.0,1550.0,1550.0,0.0,2018,5
CESAR,65-84,2018-06-01,2018-06,2018-06,52.0,2018-06,1.0,2018-06,3.0,1602.0,12.0,14.0,1598.0,1601.0,187.38288569643973,2018,6
CESAR,65-84,2018-07-01,2018-07,2018-07,75.0,2018-07,2.0,2018-07,1.0,1677.0,14.0,15.0,1674.0,1675.0,59.701492537313435,2018,7
CESAR,65-84,2018-08-01,2018-08,2018-08,103.0,,0.0,2018-08,3.0,1780.0,14.0,18.0,1777.0,1780.0,168.53932584269663,2018,8
CESAR,65-84,2018-09-01,2018-09,2018-09,78.0,2018-09,1.0,2018-09,2.0,1858.0,15.0,20.0,1855.0,1857.0,107.70059235325795,2018,9
CESAR,65-84,2018-10-01,2018-10,2018-10,76.0,2018-10,1.0,2018-10,1.0,1934.0,16.0,21.0,1932.0,1933.0,51.73305742369374,2018,10
CESAR,65-84,2018-11-01,2018-11,2018-11,96.0,,0.0,,0.0,2030.0,16.0,21.0,2030.0,2030.0,0.0,2018,11
CESAR,65-84,2018-12-01,2018-12,2018-12,55.0,,0.0,2018-12,2.0,2085.0,16.0,23.0,2083.0,2085.0,95.92326139088729,2018,12
CESAR,65-84,2019-01-01,2019-01,2019-01,32.0,,0.0,2019-01,1.0,2117.0,16.0,24.0,2116.0,2117.0,47.23665564478035,2019,1
CESAR,65-84,2019-02-01,2019-02,2019-02,64.0,2019-02,2.0,2019-02,2.0,2181.0,18.0,26.0,2177.0,2179.0,91.78522257916475,2019,2
CESAR,65-84,2019-03-01,2019-03,2019-03,59.0,2019-03,1.0,2019-03,2.0,2240.0,19.0,28.0,2237.0,2239.0,89.32559178204555,2019,3
CESAR,65-84,2019-04-01,2019-04,2019-04,126.0,,0.0,,0.0,2366.0,19.0,28.0,2366.0,2366.0,0.0,2019,4
CESAR,65-84,2019-05-01,2019-05,2019-05,109.0,,0.0,2019-05,1.0,2475.0,19.0,29.0,2474.0,2475.0,40.4040404040404,2019,5
CESAR,65-84,2019-06-01,2019-06,2019-06,64.0,2019-06,1.0,2019-06,3.0,2539.0,20.0,32.0,2535.0,2538.0,118.2033096926714,2019,6
CESAR,65-84,2019-07-01,2019-07,2019-07,118.0,,0.0,2019-07,2.0,2657.0,20.0,34.0,2655.0,2657.0,75.27286413248024,2019,7
CESAR,65-84,2019-08-01,2019-08,2019-08,106.0,,0.0,2019-08,3.0,2763.0,20.0,37.0,2760.0,2763.0,108.57763300760044,2019,8
CESAR,65-84,2019-09-01,2019-09,2019-09,112.0,,0.0,2019-09,2.0,2875.0,20.0,39.0,2873.0,2875.0,69.56521739130436,2019,9
CESAR,65-84,2019-10-01,2019-10,2019-10,123.0,,0.0,2019-10,2.0,2998.0,20.0,41.0,2996.0,2998.0,66.71114076050699,2019,10
CESAR,65-84,2019-11-01,2019-11,2019-11,106.0,,0.0,,0.0,3104.0,20.0,41.0,3104.0,3104.0,0.0,2019,11
CESAR,65-84,2019-12-01,2019-12,2019-12,60.0,2019-12,1.0,2019-12,4.0,3164.0,21.0,45.0,3159.0,3163.0,126.46221941195068,2019,12
CESAR,65-84,2020-01-01,2020-01,2020-01,33.0,,0.0,2020-01,3.0,3197.0,21.0,48.0,3194.0,3197.0,93.83797309978105,2020,1
CESAR,65-84,2020-02-01,2020-02,2020-02,100.0,,0.0,2020-02,2.0,3297.0,21.0,50.0,3295.0,3297.0,60.66120715802245,2020,2
CESAR,65-84,2020-03-01,2020-03,2020-03,83.0,,0.0,2020-03,3.0,3380.0,21.0,53.0,3377.0,3380.0,88.75739644970413,2020,3
CESAR,65-84,2020-04-01,2020-04,2020-04,23.0,,0.0,2020-04,7.0,3403.0,21.0,60.0,3396.0,3403.0,205.7008521892448,2020,4
CESAR,65-84,2020-05-01,2020-05,2020-05,27.0,,0.0,2020-05,1.0,3430.0,21.0,61.0,3429.0,3430.0,29.154518950437318,2020,5
CESAR,65-84,2020-06-01,2020-06,2020-06,40.0,,0.0,2020-06,5.0,3470.0,21.0,66.0,3465.0,3470.0,144.0922190201729,2020,6
CESAR,65-84,2020-07-01,2020-07,2020-07,35.0,,0.0,2020-07,3.0,3505.0,21.0,69.0,3502.0,3505.0,85.59201141226819,2020,7
CESAR,65-84,2020-08-01,2020-08,2020-08,30.0,,0.0,2020-08,4.0,3535.0,21.0,73.0,3531.0,3535.0,113.15417256011315,2020,8
CESAR,65-84,2020-09-01,2020-09,2020-09,29.0,,0.0,2020-09,6.0,3564.0,21.0,79.0,3558.0,3564.0,168.35016835016833,2020,9
CESAR,65-84,2020-10-01,2020-10,2020-10,43.0,,0.0,2020-10,2.0,3607.0,21.0,81.0,3605.0,3607.0,55.44774050457444,2020,10
CESAR,65-84,2020-11-01,2020-11,2020-11,30.0,,0.0,2020-11,5.0,3637.0,21.0,86.0,3632.0,3637.0,137.47594171020071,2020,11
CESAR,65-84,2020-12-01,2020-12,2020-12,32.0,,0.0,2020-12,5.0,3669.0,21.0,91.0,3664.0,3669.0,136.2769146906514,2020,12
CESAR,65-84,2021-01-01,2021-01,2021-01,22.0,,0.0,2021-01,8.0,3691.0,21.0,99.0,3683.0,3691.0,216.7434299647792,2021,1
CESAR,65-84,2021-02-01,2021-02,2021-02,26.0,,0.0,2021-02,4.0,3717.0,21.0,103.0,3713.0,3717.0,107.61366693570083,2021,2
CESAR,65-84,2021-03-01,2021-03,2021-03,33.0,,0.0,2021-03,1.0,3750.0,21.0,104.0,3749.0,3750.0,26.666666666666668,2021,3
CESAR,65-84,2021-04-01,2021-04,2021-04,23.0,,0.0,2021-04,6.0,3773.0,21.0,110.0,3767.0,3773.0,159.0246488205672,2021,4
CESAR,65-84,2021-05-01,2021-05,2021-05,26.0,,0.0,2021-05,6.0,3799.0,21.0,116.0,3793.0,3799.0,157.9362990260595,2021,5
CESAR,65-84,2021-06-01,2021-06,2021-06,12.0,,0.0,2021-06,8.0,3811.0,21.0,124.0,3803.0,3811.0,209.91865652059826,2021,6
CESAR,65-84,2021-07-01,2021-07,2021-07,28.0,,0.0,2021-07,3.0,3839.0,21.0,127.0,3836.0,3839.0,78.14535035165407,2021,7
CESAR,65-84,2021-08-01,2021-08,2021-08,49.0,,0.0,2021-08,7.0,3888.0,21.0,134.0,3881.0,3888.0,180.0411522633745,2021,8
CESAR,65-84,2021-09-01,2021-09,2021-09,59.0,,0.0,2021-09,2.0,3947.0,21.0,136.0,3945.0,3947.0,50.67139599695972,2021,9
CESAR,65-84,2021-10-01,2021-10,2021-10,28.0,,0.0,2021-10,4.0,3975.0,21.0,140.0,3971.0,3975.0,100.62893081761005,2021,10
CESAR,65-84,2021-11-01,2021-11,2021-11,14.0,,0.0,2021-11,5.0,3989.0,21.0,145.0,3984.0,3989.0,125.344697919278,2021,11
CESAR,65-84,2021-12-01,2021-12,2021-12,17.0,,0.0,2021-12,3.0,4006.0,21.0,148.0,4003.0,4006.0,74.88766849725411,2021,12
CESAR,65-84,2022-01-01,2022-01,2022-01,24.0,,0.0,2022-01,7.0,4030.0,21.0,155.0,4023.0,4030.0,173.697270471464,2022,1
CESAR,65-84,2022-02-01,2022-02,2022-02,9.0,2022-02,4.0,2022-02,4.0,4039.0,25.0,159.0,4031.0,4035.0,99.13258983890955,2022,2
CESAR,65-84,2022-03-01,2022-03,2022-03,11.0,,0.0,,0.0,4050.0,25.0,159.0,4050.0,4050.0,0.0,2022,3
CESAR,65-84,2022-04-01,2022-04,,0.0,,0.0,,0.0,4050.0,25.0,159.0,4050.0,4050.0,0.0,2022,4
CESAR,65-84,2022-05-01,2022-05,,0.0,,0.0,,0.0,4050.0,25.0,159.0,4050.0,4050.0,0.0,2022,5
CESAR,65-84,2022-06-01,2022-06,,0.0,,0.0,,0.0,4050.0,25.0,159.0,4050.0,4050.0,0.0,2022,6
CESAR,45-64,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
CESAR,45-64,2015-02-01,2015-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,2
CESAR,45-64,2015-03-01,2015-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,3
CESAR,45-64,2015-04-01,2015-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,4
CESAR,45-64,2015-05-01,2015-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,5
CESAR,45-64,2015-06-01,2015-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,6
CESAR,45-64,2015-07-01,2015-07,2015-07,4.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,7
CESAR,45-64,2015-08-01,2015-08,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,8
CESAR,45-64,2015-09-01,2015-09,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,9
CESAR,45-64,2015-10-01,2015-10,,0.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,10
CESAR,45-64,2015-11-01,2015-11,2015-11,3.0,,0.0,,0.0,7.0,0.0,0.0,7.0,7.0,0.0,2015,11
CESAR,45-64,2015-12-01,2015-12,,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,7.0,0.0,2015,12
CESAR,45-64,2016-01-01,2016-01,2016-01,2.0,,0.0,,0.0,9.0,0.0,0.0,9.0,9.0,0.0,2016,1
CESAR,45-64,2016-02-01,2016-02,,0.0,2016-02,1.0,,0.0,9.0,1.0,0.0,8.0,8.0,0.0,2016,2
CESAR,45-64,2016-03-01,2016-03,2016-03,50.0,,0.0,,0.0,59.0,1.0,0.0,59.0,59.0,0.0,2016,3
CESAR,45-64,2016-04-01,2016-04,2016-04,102.0,,0.0,,0.0,161.0,1.0,0.0,161.0,161.0,0.0,2016,4
CESAR,45-64,2016-05-01,2016-05,2016-05,102.0,,0.0,,0.0,263.0,1.0,0.0,263.0,263.0,0.0,2016,5
CESAR,45-64,2016-06-01,2016-06,2016-06,78.0,,0.0,,0.0,341.0,1.0,0.0,341.0,341.0,0.0,2016,6
CESAR,45-64,2016-07-01,2016-07,2016-07,110.0,,0.0,,0.0,451.0,1.0,0.0,451.0,451.0,0.0,2016,7
CESAR,45-64,2016-08-01,2016-08,2016-08,157.0,,0.0,,0.0,608.0,1.0,0.0,608.0,608.0,0.0,2016,8
CESAR,45-64,2016-09-01,2016-09,2016-09,191.0,2016-09,1.0,,0.0,799.0,2.0,0.0,798.0,798.0,0.0,2016,9
CESAR,45-64,2016-10-01,2016-10,2016-10,31.0,2016-10,2.0,,0.0,830.0,4.0,0.0,828.0,828.0,0.0,2016,10
CESAR,45-64,2016-11-01,2016-11,2016-11,124.0,,0.0,,0.0,954.0,4.0,0.0,954.0,954.0,0.0,2016,11
CESAR,45-64,2016-12-01,2016-12,2016-12,77.0,,0.0,,0.0,1031.0,4.0,0.0,1031.0,1031.0,0.0,2016,12
CESAR,45-64,2017-01-01,2017-01,2017-01,83.0,2017-01,1.0,,0.0,1114.0,5.0,0.0,1113.0,1113.0,0.0,2017,1
CESAR,45-64,2017-02-01,2017-02,2017-02,76.0,2017-02,1.0,,0.0,1190.0,6.0,0.0,1189.0,1189.0,0.0,2017,2
CESAR,45-64,2017-03-01,2017-03,2017-03,132.0,,0.0,,0.0,1322.0,6.0,0.0,1322.0,1322.0,0.0,2017,3
CESAR,45-64,2017-04-01,2017-04,2017-04,102.0,,0.0,,0.0,1424.0,6.0,0.0,1424.0,1424.0,0.0,2017,4
CESAR,45-64,2017-05-01,2017-05,2017-05,117.0,,0.0,,0.0,1541.0,6.0,0.0,1541.0,1541.0,0.0,2017,5
CESAR,45-64,2017-06-01,2017-06,2017-06,123.0,,0.0,,0.0,1664.0,6.0,0.0,1664.0,1664.0,0.0,2017,6
CESAR,45-64,2017-07-01,2017-07,2017-07,147.0,,0.0,2017-07,2.0,1811.0,6.0,2.0,1809.0,1811.0,110.43622308117064,2017,7
CESAR,45-64,2017-08-01,2017-08,2017-08,176.0,2017-08,1.0,,0.0,1987.0,7.0,2.0,1986.0,1986.0,0.0,2017,8
CESAR,45-64,2017-09-01,2017-09,2017-09,150.0,,0.0,,0.0,2137.0,7.0,2.0,2137.0,2137.0,0.0,2017,9
CESAR,45-64,2017-10-01,2017-10,2017-10,99.0,,0.0,,0.0,2236.0,7.0,2.0,2236.0,2236.0,0.0,2017,10
CESAR,45-64,2017-11-01,2017-11,2017-11,199.0,2017-11,1.0,,0.0,2435.0,8.0,2.0,2434.0,2434.0,0.0,2017,11
CESAR,45-64,2017-12-01,2017-12,2017-12,160.0,,0.0,,0.0,2595.0,8.0,2.0,2595.0,2595.0,0.0,2017,12
CESAR,45-64,2018-01-01,2018-01,2018-01,142.0,,0.0,,0.0,2737.0,8.0,2.0,2737.0,2737.0,0.0,2018,1
CESAR,45-64,2018-02-01,2018-02,2018-02,210.0,,0.0,,0.0,2947.0,8.0,2.0,2947.0,2947.0,0.0,2018,2
CESAR,45-64,2018-03-01,2018-03,2018-03,200.0,2018-03,1.0,,0.0,3147.0,9.0,2.0,3146.0,3146.0,0.0,2018,3
CESAR,45-64,2018-04-01,2018-04,2018-04,186.0,2018-04,2.0,,0.0,3333.0,11.0,2.0,3331.0,3331.0,0.0,2018,4
CESAR,45-64,2018-05-01,2018-05,2018-05,227.0,,0.0,2018-05,1.0,3560.0,11.0,3.0,3559.0,3560.0,28.08988764044944,2018,5
CESAR,45-64,2018-06-01,2018-06,2018-06,167.0,,0.0,,0.0,3727.0,11.0,3.0,3727.0,3727.0,0.0,2018,6
CESAR,45-64,2018-07-01,2018-07,2018-07,194.0,2018-07,1.0,,0.0,3921.0,12.0,3.0,3920.0,3920.0,0.0,2018,7
